hospital_id,date,total_discharges
HHN-EDI-01,2025-12-29,31
HHN-EDI-01,2025-12-30,30
HHN-EDI-01,2025-12-31,29
HHN-EDI-01,2026-01-01,27
HHN-EDI-01,2026-01-02,15
HHN-EDI-01,2026-01-03,15
HHN-EDI-01,2026-01-04,13
HHN-EDI-01,2026-01-05,7
HHN-EDI-01,2026-01-06,3
HHN-EDI-01,2026-01-07,3
HHN-EDI-01,2026-01-08,1
HHN-EDI-01,2026-01-09,2
HHN-EDI-01,2026-01-10,4
HHN-EDI-01,2026-01-11,2
HHN-EDI-01,2026-01-13,2
HHN-EDI-01,2026-01-14,1
HHN-LON-01,2024-01-01,3
HHN-LON-01,2024-01-02,13
HHN-LON-01,2024-01-03,23
HHN-LON-01,2024-01-04,44
HHN-LON-01,2024-01-05,60
HHN-LON-01,2024-01-06,52
HHN-LON-01,2024-01-07,57
HHN-LON-01,2024-01-08,61
HHN-LON-01,2024-01-09,52
HHN-LON-01,2024-01-10,49
HHN-LON-01,2024-01-11,52
HHN-LON-01,2024-01-12,62
HHN-LON-01,2024-01-13,50
HHN-LON-01,2024-01-14,64
HHN-LON-01,2024-01-15,69
HHN-LON-01,2024-01-16,71
HHN-LON-01,2024-01-17,79
HHN-LON-01,2024-01-18,67
HHN-LON-01,2024-01-19,60
HHN-LON-01,2024-01-20,76
HHN-LON-01,2024-01-21,53
HHN-LON-01,2024-01-22,54
HHN-LON-01,2024-01-23,48
HHN-LON-01,2024-01-24,48
HHN-LON-01,2024-01-25,69
HHN-LON-01,2024-01-26,47
HHN-LON-01,2024-01-27,74
HHN-LON-01,2024-01-28,64
HHN-LON-01,2024-01-29,68
HHN-LON-01,2024-01-30,56
HHN-LON-01,2024-01-31,65
HHN-LON-01,2024-02-01,61
HHN-LON-01,2024-02-02,76
HHN-LON-01,2024-02-03,71
HHN-LON-01,2024-02-04,73
HHN-LON-01,2024-02-05,57
HHN-LON-01,2024-02-06,53
HHN-LON-01,2024-02-07,60
HHN-LON-01,2024-02-08,75
HHN-LON-01,2024-02-09,59
HHN-LON-01,2024-02-10,51
HHN-LON-01,2024-02-11,52
HHN-LON-01,2024-02-12,58
HHN-LON-01,2024-02-13,67
HHN-LON-01,2024-02-14,66
HHN-LON-01,2024-02-15,69
HHN-LON-01,2024-02-16,64
HHN-LON-01,2024-02-17,75
HHN-LON-01,2024-02-18,77
HHN-LON-01,2024-02-19,78
HHN-LON-01,2024-02-20,74
HHN-LON-01,2024-02-21,69
HHN-LON-01,2024-02-22,89
HHN-LON-01,2024-02-23,59
HHN-LON-01,2024-02-24,61
HHN-LON-01,2024-02-25,48
HHN-LON-01,2024-02-26,64
HHN-LON-01,2024-02-27,63
HHN-LON-01,2024-02-28,58
HHN-LON-01,2024-02-29,61
HHN-LON-01,2024-03-01,67
HHN-LON-01,2024-03-02,62
HHN-LON-01,2024-03-03,56
HHN-LON-01,2024-03-04,57
HHN-LON-01,2024-03-05,61
HHN-LON-01,2024-03-06,48
HHN-LON-01,2024-03-07,68
HHN-LON-01,2024-03-08,50
HHN-LON-01,2024-03-09,61
HHN-LON-01,2024-03-10,70
HHN-LON-01,2024-03-11,71
HHN-LON-01,2024-03-12,66
HHN-LON-01,2024-03-13,70
HHN-LON-01,2024-03-14,86
HHN-LON-01,2024-03-15,61
HHN-LON-01,2024-03-16,61
HHN-LON-01,2024-03-17,41
HHN-LON-01,2024-03-18,61
HHN-LON-01,2024-03-19,58
HHN-LON-01,2024-03-20,44
HHN-LON-01,2024-03-21,51
HHN-LON-01,2024-03-22,50
HHN-LON-01,2024-03-23,58
HHN-LON-01,2024-03-24,48
HHN-LON-01,2024-03-25,60
HHN-LON-01,2024-03-26,56
HHN-LON-01,2024-03-27,59
HHN-LON-01,2024-03-28,49
HHN-LON-01,2024-03-29,41
HHN-LON-01,2024-03-30,51
HHN-LON-01,2024-03-31,45
HHN-LON-01,2024-04-01,46
HHN-LON-01,2024-04-02,54
HHN-LON-01,2024-04-03,51
HHN-LON-01,2024-04-04,52
HHN-LON-01,2024-04-05,56
HHN-LON-01,2024-04-06,37
HHN-LON-01,2024-04-07,52
HHN-LON-01,2024-04-08,56
HHN-LON-01,2024-04-09,71
HHN-LON-01,2024-04-10,58
HHN-LON-01,2024-04-11,73
HHN-LON-01,2024-04-12,61
HHN-LON-01,2024-04-13,62
HHN-LON-01,2024-04-14,66
HHN-LON-01,2024-04-15,42
HHN-LON-01,2024-04-16,47
HHN-LON-01,2024-04-17,50
HHN-LON-01,2024-04-18,49
HHN-LON-01,2024-04-19,47
HHN-LON-01,2024-04-20,54
HHN-LON-01,2024-04-21,52
HHN-LON-01,2024-04-22,61
HHN-LON-01,2024-04-23,64
HHN-LON-01,2024-04-24,45
HHN-LON-01,2024-04-25,62
HHN-LON-01,2024-04-26,56
HHN-LON-01,2024-04-27,42
HHN-LON-01,2024-04-28,61
HHN-LON-01,2024-04-29,52
HHN-LON-01,2024-04-30,36
HHN-LON-01,2024-05-01,56
HHN-LON-01,2024-05-02,53
HHN-LON-01,2024-05-03,49
HHN-LON-01,2024-05-04,46
HHN-LON-01,2024-05-05,50
HHN-LON-01,2024-05-06,35
HHN-LON-01,2024-05-07,37
HHN-LON-01,2024-05-08,36
HHN-LON-01,2024-05-09,32
HHN-LON-01,2024-05-10,43
HHN-LON-01,2024-05-11,52
HHN-LON-01,2024-05-12,52
HHN-LON-01,2024-05-13,43
HHN-LON-01,2024-05-14,47
HHN-LON-01,2024-05-15,47
HHN-LON-01,2024-05-16,37
HHN-LON-01,2024-05-17,55
HHN-LON-01,2024-05-18,48
HHN-LON-01,2024-05-19,36
HHN-LON-01,2024-05-20,55
HHN-LON-01,2024-05-21,38
HHN-LON-01,2024-05-22,37
HHN-LON-01,2024-05-23,53
HHN-LON-01,2024-05-24,55
HHN-LON-01,2024-05-25,48
HHN-LON-01,2024-05-26,52
HHN-LON-01,2024-05-27,43
HHN-LON-01,2024-05-28,43
HHN-LON-01,2024-05-29,41
HHN-LON-01,2024-05-30,48
HHN-LON-01,2024-05-31,35
HHN-LON-01,2024-06-01,46
HHN-LON-01,2024-06-02,48
HHN-LON-01,2024-06-03,44
HHN-LON-01,2024-06-04,42
HHN-LON-01,2024-06-05,41
HHN-LON-01,2024-06-06,43
HHN-LON-01,2024-06-07,48
HHN-LON-01,2024-06-08,42
HHN-LON-01,2024-06-09,41
HHN-LON-01,2024-06-10,41
HHN-LON-01,2024-06-11,48
HHN-LON-01,2024-06-12,50
HHN-LON-01,2024-06-13,47
HHN-LON-01,2024-06-14,51
HHN-LON-01,2024-06-15,44
HHN-LON-01,2024-06-16,46
HHN-LON-01,2024-06-17,61
HHN-LON-01,2024-06-18,42
HHN-LON-01,2024-06-19,59
HHN-LON-01,2024-06-20,56
HHN-LON-01,2024-06-21,52
HHN-LON-01,2024-06-22,43
HHN-LON-01,2024-06-23,42
HHN-LON-01,2024-06-24,42
HHN-LON-01,2024-06-25,47
HHN-LON-01,2024-06-26,49
HHN-LON-01,2024-06-27,40
HHN-LON-01,2024-06-28,51
HHN-LON-01,2024-06-29,32
HHN-LON-01,2024-06-30,42
HHN-LON-01,2024-07-01,51
HHN-LON-01,2024-07-02,37
HHN-LON-01,2024-07-03,24
HHN-LON-01,2024-07-04,42
HHN-LON-01,2024-07-05,41
HHN-LON-01,2024-07-06,41
HHN-LON-01,2024-07-07,35
HHN-LON-01,2024-07-08,44
HHN-LON-01,2024-07-09,36
HHN-LON-01,2024-07-10,49
HHN-LON-01,2024-07-11,51
HHN-LON-01,2024-07-12,49
HHN-LON-01,2024-07-13,50
HHN-LON-01,2024-07-14,43
HHN-LON-01,2024-07-15,44
HHN-LON-01,2024-07-16,38
HHN-LON-01,2024-07-17,34
HHN-LON-01,2024-07-18,41
HHN-LON-01,2024-07-19,45
HHN-LON-01,2024-07-20,40
HHN-LON-01,2024-07-21,41
HHN-LON-01,2024-07-22,41
HHN-LON-01,2024-07-23,43
HHN-LON-01,2024-07-24,36
HHN-LON-01,2024-07-25,63
HHN-LON-01,2024-07-26,62
HHN-LON-01,2024-07-27,56
HHN-LON-01,2024-07-28,56
HHN-LON-01,2024-07-29,42
HHN-LON-01,2024-07-30,38
HHN-LON-01,2024-07-31,48
HHN-LON-01,2024-08-01,30
HHN-LON-01,2024-08-02,38
HHN-LON-01,2024-08-03,33
HHN-LON-01,2024-08-04,29
HHN-LON-01,2024-08-05,40
HHN-LON-01,2024-08-06,35
HHN-LON-01,2024-08-07,29
HHN-LON-01,2024-08-08,23
HHN-LON-01,2024-08-09,38
HHN-LON-01,2024-08-10,27
HHN-LON-01,2024-08-11,27
HHN-LON-01,2024-08-12,32
HHN-LON-01,2024-08-13,33
HHN-LON-01,2024-08-14,41
HHN-LON-01,2024-08-15,29
HHN-LON-01,2024-08-16,45
HHN-LON-01,2024-08-17,42
HHN-LON-01,2024-08-18,39
HHN-LON-01,2024-08-19,33
HHN-LON-01,2024-08-20,38
HHN-LON-01,2024-08-21,38
HHN-LON-01,2024-08-22,38
HHN-LON-01,2024-08-23,39
HHN-LON-01,2024-08-24,29
HHN-LON-01,2024-08-25,38
HHN-LON-01,2024-08-26,35
HHN-LON-01,2024-08-27,32
HHN-LON-01,2024-08-28,28
HHN-LON-01,2024-08-29,32
HHN-LON-01,2024-08-30,38
HHN-LON-01,2024-08-31,30
HHN-LON-01,2024-09-01,49
HHN-LON-01,2024-09-02,41
HHN-LON-01,2024-09-03,36
HHN-LON-01,2024-09-04,52
HHN-LON-01,2024-09-05,41
HHN-LON-01,2024-09-06,55
HHN-LON-01,2024-09-07,46
HHN-LON-01,2024-09-08,47
HHN-LON-01,2024-09-09,38
HHN-LON-01,2024-09-10,36
HHN-LON-01,2024-09-11,46
HHN-LON-01,2024-09-12,50
HHN-LON-01,2024-09-13,35
HHN-LON-01,2024-09-14,40
HHN-LON-01,2024-09-15,45
HHN-LON-01,2024-09-16,40
HHN-LON-01,2024-09-17,48
HHN-LON-01,2024-09-18,48
HHN-LON-01,2024-09-19,49
HHN-LON-01,2024-09-20,45
HHN-LON-01,2024-09-21,41
HHN-LON-01,2024-09-22,71
HHN-LON-01,2024-09-23,52
HHN-LON-01,2024-09-24,44
HHN-LON-01,2024-09-25,41
HHN-LON-01,2024-09-26,63
HHN-LON-01,2024-09-27,53
HHN-LON-01,2024-09-28,44
HHN-LON-01,2024-09-29,55
HHN-LON-01,2024-09-30,44
HHN-LON-01,2024-10-01,57
HHN-LON-01,2024-10-02,47
HHN-LON-01,2024-10-03,44
HHN-LON-01,2024-10-04,48
HHN-LON-01,2024-10-05,58
HHN-LON-01,2024-10-06,48
HHN-LON-01,2024-10-07,42
HHN-LON-01,2024-10-08,48
HHN-LON-01,2024-10-09,43
HHN-LON-01,2024-10-10,53
HHN-LON-01,2024-10-11,57
HHN-LON-01,2024-10-12,66
HHN-LON-01,2024-10-13,60
HHN-LON-01,2024-10-14,47
HHN-LON-01,2024-10-15,68
HHN-LON-01,2024-10-16,39
HHN-LON-01,2024-10-17,31
HHN-LON-01,2024-10-18,56
HHN-LON-01,2024-10-19,47
HHN-LON-01,2024-10-20,49
HHN-LON-01,2024-10-21,49
HHN-LON-01,2024-10-22,46
HHN-LON-01,2024-10-23,47
HHN-LON-01,2024-10-24,58
HHN-LON-01,2024-10-25,50
HHN-LON-01,2024-10-26,41
HHN-LON-01,2024-10-27,46
HHN-LON-01,2024-10-28,55
HHN-LON-01,2024-10-29,52
HHN-LON-01,2024-10-30,53
HHN-LON-01,2024-10-31,61
HHN-LON-01,2024-11-01,50
HHN-LON-01,2024-11-02,40
HHN-LON-01,2024-11-03,46
HHN-LON-01,2024-11-04,55
HHN-LON-01,2024-11-05,59
HHN-LON-01,2024-11-06,75
HHN-LON-01,2024-11-07,71
HHN-LON-01,2024-11-08,66
HHN-LON-01,2024-11-09,76
HHN-LON-01,2024-11-10,62
HHN-LON-01,2024-11-11,58
HHN-LON-01,2024-11-12,56
HHN-LON-01,2024-11-13,57
HHN-LON-01,2024-11-14,49
HHN-LON-01,2024-11-15,57
HHN-LON-01,2024-11-16,51
HHN-LON-01,2024-11-17,57
HHN-LON-01,2024-11-18,53
HHN-LON-01,2024-11-19,56
HHN-LON-01,2024-11-20,55
HHN-LON-01,2024-11-21,51
HHN-LON-01,2024-11-22,54
HHN-LON-01,2024-11-23,53
HHN-LON-01,2024-11-24,51
HHN-LON-01,2024-11-25,58
HHN-LON-01,2024-11-26,66
HHN-LON-01,2024-11-27,61
HHN-LON-01,2024-11-28,80
HHN-LON-01,2024-11-29,55
HHN-LON-01,2024-11-30,50
HHN-LON-01,2024-12-01,64
HHN-LON-01,2024-12-02,60
HHN-LON-01,2024-12-03,54
HHN-LON-01,2024-12-04,56
HHN-LON-01,2024-12-05,54
HHN-LON-01,2024-12-06,55
HHN-LON-01,2024-12-07,67
HHN-LON-01,2024-12-08,68
HHN-LON-01,2024-12-09,48
HHN-LON-01,2024-12-10,59
HHN-LON-01,2024-12-11,55
HHN-LON-01,2024-12-12,67
HHN-LON-01,2024-12-13,42
HHN-LON-01,2024-12-14,56
HHN-LON-01,2024-12-15,57
HHN-LON-01,2024-12-16,55
HHN-LON-01,2024-12-17,70
HHN-LON-01,2024-12-18,52
HHN-LON-01,2024-12-19,53
HHN-LON-01,2024-12-20,56
HHN-LON-01,2024-12-21,53
HHN-LON-01,2024-12-22,53
HHN-LON-01,2024-12-23,59
HHN-LON-01,2024-12-24,62
HHN-LON-01,2024-12-25,51
HHN-LON-01,2024-12-26,71
HHN-LON-01,2024-12-27,65
HHN-LON-01,2024-12-28,47
HHN-LON-01,2024-12-29,53
HHN-LON-01,2024-12-30,58
HHN-LON-01,2024-12-31,56
HHN-LON-01,2025-01-01,45
HHN-LON-01,2025-01-02,67
HHN-LON-01,2025-01-03,62
HHN-LON-01,2025-01-04,56
HHN-LON-01,2025-01-05,51
HHN-LON-01,2025-01-06,60
HHN-LON-01,2025-01-07,36
HHN-LON-01,2025-01-08,59
HHN-LON-01,2025-01-09,53
HHN-LON-01,2025-01-10,59
HHN-LON-01,2025-01-11,67
HHN-LON-01,2025-01-12,64
HHN-LON-01,2025-01-13,63
HHN-LON-01,2025-01-14,69
HHN-LON-01,2025-01-15,51
HHN-LON-01,2025-01-16,44
HHN-LON-01,2025-01-17,66
HHN-LON-01,2025-01-18,80
HHN-LON-01,2025-01-19,73
HHN-LON-01,2025-01-20,78
HHN-LON-01,2025-01-21,61
HHN-LON-01,2025-01-22,58
HHN-LON-01,2025-01-23,65
HHN-LON-01,2025-01-24,60
HHN-LON-01,2025-01-25,48
HHN-LON-01,2025-01-26,52
HHN-LON-01,2025-01-27,68
HHN-LON-01,2025-01-28,66
HHN-LON-01,2025-01-29,49
HHN-LON-01,2025-01-30,63
HHN-LON-01,2025-01-31,73
HHN-LON-01,2025-02-01,65
HHN-LON-01,2025-02-02,76
HHN-LON-01,2025-02-03,77
HHN-LON-01,2025-02-04,83
HHN-LON-01,2025-02-05,81
HHN-LON-01,2025-02-06,71
HHN-LON-01,2025-02-07,69
HHN-LON-01,2025-02-08,87
HHN-LON-01,2025-02-09,74
HHN-LON-01,2025-02-10,69
HHN-LON-01,2025-02-11,65
HHN-LON-01,2025-02-12,85
HHN-LON-01,2025-02-13,87
HHN-LON-01,2025-02-14,87
HHN-LON-01,2025-02-15,68
HHN-LON-01,2025-02-16,68
HHN-LON-01,2025-02-17,54
HHN-LON-01,2025-02-18,51
HHN-LON-01,2025-02-19,69
HHN-LON-01,2025-02-20,49
HHN-LON-01,2025-02-21,72
HHN-LON-01,2025-02-22,67
HHN-LON-01,2025-02-23,63
HHN-LON-01,2025-02-24,76
HHN-LON-01,2025-02-25,73
HHN-LON-01,2025-02-26,70
HHN-LON-01,2025-02-27,61
HHN-LON-01,2025-02-28,67
HHN-LON-01,2025-03-01,74
HHN-LON-01,2025-03-02,61
HHN-LON-01,2025-03-03,62
HHN-LON-01,2025-03-04,60
HHN-LON-01,2025-03-05,60
HHN-LON-01,2025-03-06,61
HHN-LON-01,2025-03-07,65
HHN-LON-01,2025-03-08,56
HHN-LON-01,2025-03-09,53
HHN-LON-01,2025-03-10,56
HHN-LON-01,2025-03-11,58
HHN-LON-01,2025-03-12,52
HHN-LON-01,2025-03-13,71
HHN-LON-01,2025-03-14,49
HHN-LON-01,2025-03-15,57
HHN-LON-01,2025-03-16,60
HHN-LON-01,2025-03-17,58
HHN-LON-01,2025-03-18,64
HHN-LON-01,2025-03-19,34
HHN-LON-01,2025-03-20,54
HHN-LON-01,2025-03-21,51
HHN-LON-01,2025-03-22,49
HHN-LON-01,2025-03-23,58
HHN-LON-01,2025-03-24,68
HHN-LON-01,2025-03-25,56
HHN-LON-01,2025-03-26,58
HHN-LON-01,2025-03-27,55
HHN-LON-01,2025-03-28,68
HHN-LON-01,2025-03-29,47
HHN-LON-01,2025-03-30,50
HHN-LON-01,2025-03-31,50
HHN-LON-01,2025-04-01,51
HHN-LON-01,2025-04-02,45
HHN-LON-01,2025-04-03,57
HHN-LON-01,2025-04-04,44
HHN-LON-01,2025-04-05,45
HHN-LON-01,2025-04-06,45
HHN-LON-01,2025-04-07,50
HHN-LON-01,2025-04-08,47
HHN-LON-01,2025-04-09,49
HHN-LON-01,2025-04-10,65
HHN-LON-01,2025-04-11,42
HHN-LON-01,2025-04-12,66
HHN-LON-01,2025-04-13,47
HHN-LON-01,2025-04-14,52
HHN-LON-01,2025-04-15,50
HHN-LON-01,2025-04-16,45
HHN-LON-01,2025-04-17,53
HHN-LON-01,2025-04-18,57
HHN-LON-01,2025-04-19,51
HHN-LON-01,2025-04-20,43
HHN-LON-01,2025-04-21,57
HHN-LON-01,2025-04-22,46
HHN-LON-01,2025-04-23,49
HHN-LON-01,2025-04-24,49
HHN-LON-01,2025-04-25,58
HHN-LON-01,2025-04-26,55
HHN-LON-01,2025-04-27,43
HHN-LON-01,2025-04-28,55
HHN-LON-01,2025-04-29,47
HHN-LON-01,2025-04-30,52
HHN-LON-01,2025-05-01,52
HHN-LON-01,2025-05-02,49
HHN-LON-01,2025-05-03,55
HHN-LON-01,2025-05-04,44
HHN-LON-01,2025-05-05,42
HHN-LON-01,2025-05-06,51
HHN-LON-01,2025-05-07,58
HHN-LON-01,2025-05-08,45
HHN-LON-01,2025-05-09,53
HHN-LON-01,2025-05-10,58
HHN-LON-01,2025-05-11,52
HHN-LON-01,2025-05-12,60
HHN-LON-01,2025-05-13,50
HHN-LON-01,2025-05-14,52
HHN-LON-01,2025-05-15,48
HHN-LON-01,2025-05-16,63
HHN-LON-01,2025-05-17,36
HHN-LON-01,2025-05-18,46
HHN-LON-01,2025-05-19,32
HHN-LON-01,2025-05-20,42
HHN-LON-01,2025-05-21,37
HHN-LON-01,2025-05-22,42
HHN-LON-01,2025-05-23,48
HHN-LON-01,2025-05-24,56
HHN-LON-01,2025-05-25,55
HHN-LON-01,2025-05-26,65
HHN-LON-01,2025-05-27,49
HHN-LON-01,2025-05-28,46
HHN-LON-01,2025-05-29,63
HHN-LON-01,2025-05-30,54
HHN-LON-01,2025-05-31,52
HHN-LON-01,2025-06-01,48
HHN-LON-01,2025-06-02,56
HHN-LON-01,2025-06-03,51
HHN-LON-01,2025-06-04,47
HHN-LON-01,2025-06-05,48
HHN-LON-01,2025-06-06,53
HHN-LON-01,2025-06-07,49
HHN-LON-01,2025-06-08,31
HHN-LON-01,2025-06-09,46
HHN-LON-01,2025-06-10,43
HHN-LON-01,2025-06-11,45
HHN-LON-01,2025-06-12,49
HHN-LON-01,2025-06-13,51
HHN-LON-01,2025-06-14,39
HHN-LON-01,2025-06-15,39
HHN-LON-01,2025-06-16,42
HHN-LON-01,2025-06-17,36
HHN-LON-01,2025-06-18,34
HHN-LON-01,2025-06-19,36
HHN-LON-01,2025-06-20,53
HHN-LON-01,2025-06-21,42
HHN-LON-01,2025-06-22,42
HHN-LON-01,2025-06-23,39
HHN-LON-01,2025-06-24,42
HHN-LON-01,2025-06-25,38
HHN-LON-01,2025-06-26,56
HHN-LON-01,2025-06-27,49
HHN-LON-01,2025-06-28,49
HHN-LON-01,2025-06-29,55
HHN-LON-01,2025-06-30,42
HHN-LON-01,2025-07-01,29
HHN-LON-01,2025-07-02,52
HHN-LON-01,2025-07-03,35
HHN-LON-01,2025-07-04,47
HHN-LON-01,2025-07-05,48
HHN-LON-01,2025-07-06,53
HHN-LON-01,2025-07-07,48
HHN-LON-01,2025-07-08,38
HHN-LON-01,2025-07-09,51
HHN-LON-01,2025-07-10,47
HHN-LON-01,2025-07-11,53
HHN-LON-01,2025-07-12,46
HHN-LON-01,2025-07-13,32
HHN-LON-01,2025-07-14,57
HHN-LON-01,2025-07-15,49
HHN-LON-01,2025-07-16,44
HHN-LON-01,2025-07-17,50
HHN-LON-01,2025-07-18,47
HHN-LON-01,2025-07-19,46
HHN-LON-01,2025-07-20,46
HHN-LON-01,2025-07-21,54
HHN-LON-01,2025-07-22,46
HHN-LON-01,2025-07-23,47
HHN-LON-01,2025-07-24,45
HHN-LON-01,2025-07-25,49
HHN-LON-01,2025-07-26,51
HHN-LON-01,2025-07-27,51
HHN-LON-01,2025-07-28,55
HHN-LON-01,2025-07-29,59
HHN-LON-01,2025-07-30,47
HHN-LON-01,2025-07-31,44
HHN-LON-01,2025-08-01,62
HHN-LON-01,2025-08-02,52
HHN-LON-01,2025-08-03,36
HHN-LON-01,2025-08-04,35
HHN-LON-01,2025-08-05,47
HHN-LON-01,2025-08-06,38
HHN-LON-01,2025-08-07,28
HHN-LON-01,2025-08-08,44
HHN-LON-01,2025-08-09,43
HHN-LON-01,2025-08-10,37
HHN-LON-01,2025-08-11,26
HHN-LON-01,2025-08-12,43
HHN-LON-01,2025-08-13,35
HHN-LON-01,2025-08-14,33
HHN-LON-01,2025-08-15,55
HHN-LON-01,2025-08-16,50
HHN-LON-01,2025-08-17,43
HHN-LON-01,2025-08-18,41
HHN-LON-01,2025-08-19,45
HHN-LON-01,2025-08-20,37
HHN-LON-01,2025-08-21,31
HHN-LON-01,2025-08-22,40
HHN-LON-01,2025-08-23,45
HHN-LON-01,2025-08-24,39
HHN-LON-01,2025-08-25,50
HHN-LON-01,2025-08-26,34
HHN-LON-01,2025-08-27,40
HHN-LON-01,2025-08-28,43
HHN-LON-01,2025-08-29,30
HHN-LON-01,2025-08-30,30
HHN-LON-01,2025-08-31,38
HHN-LON-01,2025-09-01,52
HHN-LON-01,2025-09-02,48
HHN-LON-01,2025-09-03,42
HHN-LON-01,2025-09-04,44
HHN-LON-01,2025-09-05,52
HHN-LON-01,2025-09-06,58
HHN-LON-01,2025-09-07,50
HHN-LON-01,2025-09-08,45
HHN-LON-01,2025-09-09,43
HHN-LON-01,2025-09-10,47
HHN-LON-01,2025-09-11,52
HHN-LON-01,2025-09-12,45
HHN-LON-01,2025-09-13,47
HHN-LON-01,2025-09-14,41
HHN-LON-01,2025-09-15,56
HHN-LON-01,2025-09-16,44
HHN-LON-01,2025-09-17,38
HHN-LON-01,2025-09-18,46
HHN-LON-01,2025-09-19,52
HHN-LON-01,2025-09-20,34
HHN-LON-01,2025-09-21,41
HHN-LON-01,2025-09-22,47
HHN-LON-01,2025-09-23,45
HHN-LON-01,2025-09-24,41
HHN-LON-01,2025-09-25,36
HHN-LON-01,2025-09-26,41
HHN-LON-01,2025-09-27,48
HHN-LON-01,2025-09-28,52
HHN-LON-01,2025-09-29,57
HHN-LON-01,2025-09-30,34
HHN-LON-01,2025-10-01,47
HHN-LON-01,2025-10-02,44
HHN-LON-01,2025-10-03,50
HHN-LON-01,2025-10-04,58
HHN-LON-01,2025-10-05,52
HHN-LON-01,2025-10-06,48
HHN-LON-01,2025-10-07,46
HHN-LON-01,2025-10-08,46
HHN-LON-01,2025-10-09,43
HHN-LON-01,2025-10-10,46
HHN-LON-01,2025-10-11,56
HHN-LON-01,2025-10-12,60
HHN-LON-01,2025-10-13,64
HHN-LON-01,2025-10-14,47
HHN-LON-01,2025-10-15,45
HHN-LON-01,2025-10-16,52
HHN-LON-01,2025-10-17,45
HHN-LON-01,2025-10-18,53
HHN-LON-01,2025-10-19,63
HHN-LON-01,2025-10-20,69
HHN-LON-01,2025-10-21,64
HHN-LON-01,2025-10-22,70
HHN-LON-01,2025-10-23,57
HHN-LON-01,2025-10-24,46
HHN-LON-01,2025-10-25,46
HHN-LON-01,2025-10-26,49
HHN-LON-01,2025-10-27,47
HHN-LON-01,2025-10-28,44
HHN-LON-01,2025-10-29,45
HHN-LON-01,2025-10-30,59
HHN-LON-01,2025-10-31,55
HHN-LON-01,2025-11-01,56
HHN-LON-01,2025-11-02,39
HHN-LON-01,2025-11-03,54
HHN-LON-01,2025-11-04,42
HHN-LON-01,2025-11-05,56
HHN-LON-01,2025-11-06,49
HHN-LON-01,2025-11-07,50
HHN-LON-01,2025-11-08,58
HHN-LON-01,2025-11-09,62
HHN-LON-01,2025-11-10,62
HHN-LON-01,2025-11-11,48
HHN-LON-01,2025-11-12,47
HHN-LON-01,2025-11-13,49
HHN-LON-01,2025-11-14,66
HHN-LON-01,2025-11-15,57
HHN-LON-01,2025-11-16,52
HHN-LON-01,2025-11-17,56
HHN-LON-01,2025-11-18,55
HHN-LON-01,2025-11-19,61
HHN-LON-01,2025-11-20,58
HHN-LON-01,2025-11-21,55
HHN-LON-01,2025-11-22,41
HHN-LON-01,2025-11-23,59
HHN-LON-01,2025-11-24,49
HHN-LON-01,2025-11-25,52
HHN-LON-01,2025-11-26,56
HHN-LON-01,2025-11-27,51
HHN-LON-01,2025-11-28,54
HHN-LON-01,2025-11-29,63
HHN-LON-01,2025-11-30,52
HHN-LON-01,2025-12-01,53
HHN-LON-01,2025-12-02,56
HHN-LON-01,2025-12-03,56
HHN-LON-01,2025-12-04,45
HHN-LON-01,2025-12-05,55
HHN-LON-01,2025-12-06,58
HHN-LON-01,2025-12-07,69
HHN-LON-01,2025-12-08,54
HHN-LON-01,2025-12-09,48
HHN-LON-01,2025-12-10,52
HHN-LON-01,2025-12-11,78
HHN-LON-01,2025-12-12,71
HHN-LON-01,2025-12-13,67
HHN-LON-01,2025-12-14,72
HHN-LON-01,2025-12-15,52
HHN-LON-01,2025-12-16,58
HHN-LON-01,2025-12-17,56
HHN-LON-01,2025-12-18,46
HHN-LON-01,2025-12-19,57
HHN-LON-01,2025-12-20,58
HHN-LON-01,2025-12-21,55
HHN-LON-01,2025-12-22,45
HHN-LON-01,2025-12-23,66
HHN-LON-01,2025-12-24,53
HHN-LON-01,2025-12-25,55
HHN-LON-01,2025-12-26,57
HHN-LON-01,2025-12-27,57
HHN-LON-01,2025-12-28,56
HHN-LON-01,2025-12-29,47
HHN-LON-01,2025-12-30,66
HHN-LON-01,2025-12-31,59
HHN-LON-01,2026-01-01,57
HHN-LON-01,2026-01-02,50
HHN-LON-01,2026-01-03,44
HHN-LON-01,2026-01-04,22
HHN-LON-01,2026-01-05,16
HHN-LON-01,2026-01-06,9
HHN-LON-01,2026-01-07,4
HHN-LON-01,2026-01-08,4
HHN-LON-01,2026-01-09,3
HHN-LON-01,2026-01-11,2
HHN-LON-01,2026-01-12,3
HHN-LON-01,2026-01-14,2
HHN-LON-01,2026-01-15,1
HHN-LON-01,2026-01-17,2
HHN-LON-01,2026-01-19,2
HHN-LON-01,2026-01-20,1
HHN-LON-01,2026-01-22,1
HHN-LON-02,2024-01-01,1
HHN-LON-02,2024-01-02,13
HHN-LON-02,2024-01-03,22
HHN-LON-02,2024-01-04,21
HHN-LON-02,2024-01-05,26
HHN-LON-02,2024-01-06,26
HHN-LON-02,2024-01-07,33
HHN-LON-02,2024-01-08,44
HHN-LON-02,2024-01-09,34
HHN-LON-02,2024-01-10,50
HHN-LON-02,2024-01-11,43
HHN-LON-02,2024-01-12,45
