hospital_id,date,arrivals,avg_time_to_admission,bed_requests
HHN-EDI-01,2024-09-05,42,57.333333333333336,15
HHN-EDI-01,2024-09-06,57,55.08771929824562,16
HHN-EDI-01,2024-09-07,66,55.74242424242424,21
HHN-EDI-01,2024-09-08,68,53.25,23
HHN-EDI-01,2024-09-09,99,46.72727272727273,27
HHN-EDI-01,2024-09-10,65,46.2,18
HHN-EDI-01,2024-09-11,40,71.1,15
HHN-EDI-01,2024-09-12,50,56.52,17
HHN-EDI-01,2024-09-13,48,35.791666666666664,15
HHN-EDI-01,2024-09-14,73,38.47945205479452,21
HHN-EDI-01,2024-09-15,64,43.53125,18
HHN-EDI-01,2024-09-16,58,68.8103448275862,22
HHN-EDI-01,2024-09-17,31,69.58064516129032,13
HHN-EDI-01,2024-09-18,33,32.666666666666664,6
HHN-EDI-01,2024-09-19,41,41.48780487804878,10
HHN-EDI-01,2024-09-20,52,64.1923076923077,18
HHN-EDI-01,2024-09-21,38,53.89473684210526,12
HHN-EDI-01,2024-09-22,56,39.142857142857146,13
HHN-EDI-01,2024-09-23,81,46.629629629629626,27
HHN-EDI-01,2024-09-24,40,36.45,11
HHN-EDI-01,2024-09-25,40,63.55,13
HHN-EDI-01,2024-09-26,41,39.21951219512195,12
HHN-EDI-01,2024-09-27,72,41.958333333333336,18
HHN-EDI-01,2024-09-28,56,41.839285714285715,16
HHN-EDI-01,2024-09-29,40,51.825,17
HHN-EDI-01,2024-09-30,57,29.05263157894737,16
HHN-EDI-01,2024-10-01,64,36.0625,14
HHN-EDI-01,2024-10-02,41,37.80487804878049,10
HHN-EDI-01,2024-10-03,54,43.629629629629626,16
HHN-EDI-01,2024-10-04,55,47.90909090909091,17
HHN-EDI-01,2024-10-05,54,28.62962962962963,10
HHN-EDI-01,2024-10-06,46,44.06521739130435,10
HHN-EDI-01,2024-10-07,29,56.241379310344826,11
HHN-EDI-01,2024-10-08,73,39.04109589041096,19
HHN-EDI-01,2024-10-09,45,37.48888888888889,10
HHN-EDI-01,2024-10-10,67,61.656716417910445,24
HHN-EDI-01,2024-10-11,61,45.14754098360656,19
HHN-EDI-01,2024-10-12,106,51.45283018867924,31
HHN-EDI-01,2024-10-13,80,44.175,21
HHN-EDI-01,2024-10-14,67,58.985074626865675,24
HHN-EDI-01,2024-10-15,65,29.06153846153846,13
HHN-EDI-01,2024-10-16,87,45.18390804597701,26
HHN-EDI-01,2024-10-17,47,27.659574468085108,11
HHN-EDI-01,2024-10-18,81,46.51851851851852,24
HHN-EDI-01,2024-10-19,67,35.74626865671642,16
HHN-EDI-01,2024-10-20,73,36.45205479452055,19
HHN-EDI-01,2024-10-21,101,38.08910891089109,24
HHN-EDI-01,2024-10-22,59,31.796610169491526,16
HHN-EDI-01,2024-10-23,69,41.768115942028984,22
HHN-EDI-01,2024-10-24,59,47.20338983050848,19
HHN-EDI-01,2024-10-25,45,36.977777777777774,10
HHN-EDI-01,2024-10-26,78,29.05128205128205,18
HHN-EDI-01,2024-10-27,96,50.583333333333336,27
HHN-EDI-01,2024-10-28,49,37.775510204081634,11
HHN-EDI-01,2024-10-29,48,52.208333333333336,14
HHN-EDI-01,2024-10-30,58,72.01724137931035,18
HHN-EDI-01,2024-10-31,92,42.16304347826087,30
HHN-EDI-01,2024-11-01,60,63.36666666666667,23
HHN-EDI-01,2024-11-02,41,47.5609756097561,12
HHN-EDI-01,2024-11-03,59,34.932203389830505,14
HHN-EDI-01,2024-11-04,57,50.63157894736842,16
HHN-EDI-01,2024-11-05,94,42.43617021276596,26
HHN-EDI-01,2024-11-06,48,52.354166666666664,15
HHN-EDI-01,2024-11-07,88,47.5,25
HHN-EDI-01,2024-11-08,71,39.929577464788736,17
HHN-EDI-01,2024-11-09,51,44.705882352941174,16
HHN-EDI-01,2024-11-10,80,40.55,20
HHN-EDI-01,2024-11-11,72,32.361111111111114,16
HHN-EDI-01,2024-11-12,60,52.916666666666664,17
HHN-EDI-01,2024-11-13,43,57.116279069767444,13
HHN-EDI-01,2024-11-14,48,28.5,10
HHN-EDI-01,2024-11-15,50,53.46,16
HHN-EDI-01,2024-11-16,85,42.976470588235294,23
HHN-EDI-01,2024-11-17,82,60.03658536585366,26
HHN-EDI-01,2024-11-18,101,44.0990099009901,28
HHN-EDI-01,2024-11-19,76,50.078947368421055,25
HHN-EDI-01,2024-11-20,68,47.9264705882353,23
HHN-EDI-01,2024-11-21,42,59.714285714285715,14
HHN-EDI-01,2024-11-22,108,48.648148148148145,35
HHN-EDI-01,2024-11-23,57,45.666666666666664,19
HHN-EDI-01,2024-11-24,54,61.425925925925924,19
HHN-EDI-01,2024-11-25,48,44.166666666666664,12
HHN-EDI-01,2024-11-26,70,58.714285714285715,22
HHN-EDI-01,2024-11-27,59,27.593220338983052,11
HHN-EDI-01,2024-11-28,70,49.67142857142857,25
HHN-EDI-01,2024-11-29,74,47.932432432432435,22
HHN-EDI-01,2024-11-30,97,43.06185567010309,30
HHN-EDI-01,2024-12-01,109,48.46788990825688,31
HHN-EDI-01,2024-12-02,89,29.730337078651687,17
HHN-EDI-01,2024-12-03,49,35.857142857142854,16
HHN-EDI-01,2024-12-04,105,45.838095238095235,31
HHN-EDI-01,2024-12-05,86,54.58139534883721,30
HHN-EDI-01,2024-12-06,85,52.45882352941177,27
HHN-EDI-01,2024-12-07,44,47.04545454545455,12
HHN-EDI-01,2024-12-08,87,51.05747126436781,23
HHN-EDI-01,2024-12-09,47,38.06382978723404,11
HHN-EDI-01,2024-12-10,58,32.6551724137931,14
HHN-EDI-01,2024-12-11,85,50.741176470588236,27
HHN-EDI-01,2024-12-12,66,46.803030303030305,19
HHN-EDI-01,2024-12-13,70,62.52857142857143,25
HHN-EDI-01,2024-12-14,93,38.54838709677419,26
HHN-EDI-01,2024-12-15,66,33.833333333333336,15
HHN-EDI-01,2024-12-16,32,41.1875,9
HHN-EDI-01,2024-12-17,124,42.12903225806452,34
HHN-EDI-01,2024-12-18,69,56.492753623188406,22
HHN-EDI-01,2024-12-19,73,40.31506849315068,20
HHN-EDI-01,2024-12-20,80,54.8625,27
HHN-EDI-01,2024-12-21,64,71.4375,24
HHN-EDI-01,2024-12-22,70,38.68571428571428,16
HHN-EDI-01,2024-12-23,144,40.80555555555556,37
HHN-EDI-01,2024-12-24,47,39.4468085106383,13
HHN-EDI-01,2024-12-25,157,50.46496815286624,50
HHN-EDI-01,2024-12-26,57,58.0,22
HHN-EDI-01,2024-12-27,48,59.854166666666664,16
HHN-EDI-01,2024-12-28,43,42.04651162790697,11
HHN-EDI-01,2024-12-29,125,47.296,34
HHN-EDI-01,2024-12-30,76,40.03947368421053,21
HHN-EDI-01,2024-12-31,83,46.18072289156626,26
HHN-EDI-01,2025-01-01,102,46.31372549019608,30
HHN-EDI-01,2025-01-02,99,36.464646464646464,19
HHN-EDI-01,2025-01-03,77,64.7012987012987,26
HHN-EDI-01,2025-01-04,99,55.696969696969695,33
HHN-EDI-01,2025-01-05,75,38.06666666666667,19
HHN-EDI-01,2025-01-06,73,42.83561643835616,20
HHN-EDI-01,2025-01-07,85,52.77647058823529,29
HHN-EDI-01,2025-01-08,56,43.410714285714285,15
HHN-EDI-01,2025-01-09,102,41.69607843137255,26
HHN-EDI-01,2025-01-10,85,45.576470588235296,23
HHN-EDI-01,2025-01-11,111,49.432432432432435,32
HHN-EDI-01,2025-01-12,42,19.452380952380953,7
HHN-EDI-01,2025-01-13,45,58.62222222222222,17
HHN-EDI-01,2025-01-14,52,59.30769230769231,20
HHN-EDI-01,2025-01-15,101,35.87128712871287,26
HHN-EDI-01,2025-01-16,82,41.90243902439025,23
HHN-EDI-01,2025-01-17,85,30.68235294117647,21
HHN-EDI-01,2025-01-18,66,57.03030303030303,23
HHN-EDI-01,2025-01-19,43,38.883720930232556,9
HHN-EDI-01,2025-01-20,92,54.23913043478261,31
HHN-EDI-01,2025-01-21,50,40.74,18
HHN-EDI-01,2025-01-22,84,54.595238095238095,28
HHN-EDI-01,2025-01-23,68,23.529411764705884,12
HHN-EDI-01,2025-01-24,44,67.52272727272727,19
HHN-EDI-01,2025-01-25,71,40.49295774647887,22
HHN-EDI-01,2025-01-26,66,45.015151515151516,20
HHN-EDI-01,2025-01-27,70,55.214285714285715,25
HHN-EDI-01,2025-01-28,51,57.31372549019608,17
HHN-EDI-01,2025-01-29,57,53.19298245614035,18
HHN-EDI-01,2025-01-30,61,33.73770491803279,16
HHN-EDI-01,2025-01-31,55,39.54545454545455,16
HHN-EDI-01,2025-02-01,113,51.50442477876106,42
HHN-EDI-01,2025-02-02,120,52.65833333333333,38
HHN-EDI-01,2025-02-03,121,45.82644628099174,33
HHN-EDI-01,2025-02-04,48,40.604166666666664,14
HHN-EDI-01,2025-02-05,61,64.50819672131148,23
HHN-EDI-01,2025-02-06,47,40.191489361702125,11
HHN-EDI-01,2025-02-07,64,58.90625,19
HHN-EDI-01,2025-02-08,76,52.8421052631579,24
HHN-EDI-01,2025-02-09,58,57.53448275862069,16
HHN-EDI-01,2025-02-10,95,45.63157894736842,28
HHN-EDI-01,2025-02-11,78,47.333333333333336,28
HHN-EDI-01,2025-02-12,73,60.64383561643836,25
HHN-EDI-01,2025-02-13,64,54.421875,23
HHN-EDI-01,2025-02-14,45,41.17777777777778,16
HHN-EDI-01,2025-02-15,73,49.013698630136986,26
HHN-EDI-01,2025-02-16,95,36.8,25
HHN-EDI-01,2025-02-17,82,24.646341463414632,14
HHN-EDI-01,2025-02-18,48,78.3125,21
HHN-EDI-01,2025-02-19,88,42.48863636363637,27
HHN-EDI-01,2025-02-20,85,47.49411764705882,29
HHN-EDI-01,2025-02-21,63,31.77777777777778,11
HHN-EDI-01,2025-02-22,99,29.78787878787879,20
HHN-EDI-01,2025-02-23,104,42.77884615384615,27
HHN-EDI-01,2025-02-24,83,65.46987951807229,28
HHN-EDI-01,2025-02-25,84,34.345238095238095,18
HHN-EDI-01,2025-02-26,72,35.47222222222222,19
HHN-EDI-01,2025-02-27,83,53.93975903614458,26
HHN-EDI-01,2025-02-28,39,34.69230769230769,11
HHN-EDI-01,2025-03-01,78,64.82051282051282,28
HHN-EDI-01,2025-03-02,80,29.5125,17
HHN-EDI-01,2025-03-03,100,35.51,26
HHN-EDI-01,2025-03-04,83,42.36144578313253,21
HHN-EDI-01,2025-03-05,67,64.67164179104478,24
HHN-EDI-01,2025-03-06,42,52.76190476190476,13
HHN-EDI-01,2025-03-07,81,46.06172839506173,27
HHN-EDI-01,2025-03-08,60,64.28333333333333,21
HHN-EDI-01,2025-03-09,86,28.91860465116279,22
HHN-EDI-01,2025-03-10,59,55.932203389830505,20
HHN-EDI-01,2025-03-11,62,46.064516129032256,19
HHN-EDI-01,2025-03-12,65,50.43076923076923,17
HHN-EDI-01,2025-03-13,102,64.44117647058823,41
HHN-EDI-01,2025-03-14,83,50.325301204819276,26
HHN-EDI-01,2025-03-15,67,44.37313432835821,21
HHN-EDI-01,2025-03-16,62,67.69354838709677,23
HHN-EDI-01,2025-03-17,97,47.83505154639175,27
HHN-EDI-01,2025-03-18,70,50.31428571428572,21
HHN-EDI-01,2025-03-19,53,71.24528301886792,22
HHN-EDI-01,2025-03-20,53,60.22641509433962,20
HHN-EDI-01,2025-03-21,62,40.37096774193548,17
HHN-EDI-01,2025-03-22,59,37.96610169491525,13
HHN-EDI-01,2025-03-23,88,46.52272727272727,27
HHN-EDI-01,2025-03-24,69,57.36231884057971,24
HHN-EDI-01,2025-03-25,36,28.694444444444443,9
HHN-EDI-01,2025-03-26,71,67.88732394366197,24
HHN-EDI-01,2025-03-27,68,40.529411764705884,16
HHN-EDI-01,2025-03-28,72,49.93055555555556,20
HHN-EDI-01,2025-03-29,87,32.264367816091955,18
HHN-EDI-01,2025-03-30,65,63.56923076923077,23
HHN-EDI-01,2025-03-31,59,49.32203389830509,19
HHN-EDI-01,2025-04-01,73,34.76712328767123,20
HHN-EDI-01,2025-04-02,46,55.17391304347826,14
HHN-EDI-01,2025-04-03,49,28.73469387755102,11
HHN-EDI-01,2025-04-04,41,62.58536585365854,18
HHN-EDI-01,2025-04-05,58,50.43103448275862,19
HHN-EDI-01,2025-04-06,66,55.84848484848485,24
HHN-EDI-01,2025-04-07,52,50.30769230769231,14
HHN-EDI-01,2025-04-08,64,42.15625,19
HHN-EDI-01,2025-04-09,48,42.791666666666664,9
HHN-EDI-01,2025-04-10,55,42.2,16
HHN-EDI-01,2025-04-11,55,33.527272727272724,15
HHN-EDI-01,2025-04-12,79,24.468354430379748,18
HHN-EDI-01,2025-04-13,49,39.40816326530612,10
HHN-EDI-01,2025-04-14,71,65.07042253521126,28
HHN-EDI-01,2025-04-15,78,55.07692307692308,29
HHN-EDI-01,2025-04-16,51,47.88235294117647,13
HHN-EDI-01,2025-04-17,47,47.53191489361702,13
HHN-EDI-01,2025-04-18,54,69.74074074074075,20
HHN-EDI-01,2025-04-19,91,56.120879120879124,30
HHN-EDI-01,2025-04-20,41,56.073170731707314,16
HHN-EDI-01,2025-04-21,53,59.0188679245283,22
HHN-EDI-01,2025-04-22,55,53.29090909090909,18
HHN-EDI-01,2025-04-23,62,48.193548387096776,20
HHN-EDI-01,2025-04-24,56,44.214285714285715,16
HHN-EDI-01,2025-04-25,42,44.88095238095238,12
HHN-EDI-01,2025-04-26,62,34.12903225806452,12
HHN-EDI-01,2025-04-27,40,47.725,16
HHN-EDI-01,2025-04-28,70,49.22857142857143,25
HHN-EDI-01,2025-04-29,55,41.981818181818184,14
HHN-EDI-01,2025-04-30,62,50.32258064516129,19
HHN-EDI-01,2025-05-01,58,33.60344827586207,12
HHN-EDI-01,2025-05-02,44,41.04545454545455,11
HHN-EDI-01,2025-05-03,47,59.59574468085106,20
HHN-EDI-01,2025-05-04,36,27.916666666666668,7
HHN-EDI-01,2025-05-05,28,68.60714285714286,8
HHN-EDI-01,2025-05-06,51,36.627450980392155,12
HHN-EDI-01,2025-05-07,75,59.38666666666666,27
HHN-EDI-01,2025-05-08,64,55.25,22
HHN-EDI-01,2025-05-09,30,50.93333333333333,8
HHN-EDI-01,2025-05-10,51,55.35294117647059,20
HHN-EDI-01,2025-05-11,53,38.41509433962264,13
HHN-EDI-01,2025-05-12,75,34.74666666666667,18
HHN-EDI-01,2025-05-13,67,50.8955223880597,17
HHN-EDI-01,2025-05-14,54,39.7037037037037,14
HHN-EDI-01,2025-05-15,55,51.78181818181818,15
HHN-EDI-01,2025-05-16,34,36.205882352941174,9
HHN-EDI-01,2025-05-17,46,34.97826086956522,9
HHN-EDI-01,2025-05-18,38,33.8421052631579,14
HHN-EDI-01,2025-05-19,66,50.46969696969697,21
HHN-EDI-01,2025-05-20,44,67.25,14
HHN-EDI-01,2025-05-21,40,64.225,14
HHN-EDI-01,2025-05-22,54,63.2962962962963,19
HHN-EDI-01,2025-05-23,46,30.934782608695652,11
HHN-EDI-01,2025-05-24,63,49.76190476190476,18
HHN-EDI-01,2025-05-25,61,43.63934426229508,18
HHN-EDI-01,2025-05-26,53,54.62264150943396,17
HHN-EDI-01,2025-05-27,34,43.44117647058823,11
HHN-EDI-01,2025-05-28,38,31.07894736842105,8
HHN-EDI-01,2025-05-29,46,42.608695652173914,14
HHN-EDI-01,2025-05-30,36,36.05555555555556,10
HHN-EDI-01,2025-05-31,64,51.140625,20
HHN-EDI-01,2025-06-01,63,28.07936507936508,12
HHN-EDI-01,2025-06-02,35,23.571428571428573,7
HHN-EDI-01,2025-06-03,39,31.615384615384617,8
HHN-EDI-01,2025-06-04,49,46.69387755102041,13
HHN-EDI-01,2025-06-05,82,48.97560975609756,23
HHN-EDI-01,2025-06-06,78,38.11538461538461,23
HHN-EDI-01,2025-06-07,45,73.13333333333334,20
HHN-EDI-01,2025-06-08,61,58.39344262295082,20
HHN-EDI-01,2025-06-09,35,89.4,17
HHN-EDI-01,2025-06-10,40,45.725,9
HHN-EDI-01,2025-06-11,69,32.85507246376812,15
HHN-EDI-01,2025-06-12,38,54.526315789473685,12
HHN-EDI-01,2025-06-13,46,49.80434782608695,15
HHN-EDI-01,2025-06-14,57,41.70175438596491,14
HHN-EDI-01,2025-06-15,50,64.16,19
HHN-EDI-01,2025-06-16,43,49.27906976744186,13
HHN-EDI-01,2025-06-17,51,50.3921568627451,17
HHN-EDI-01,2025-06-18,54,44.574074074074076,14
HHN-EDI-01,2025-06-19,51,39.431372549019606,14
HHN-EDI-01,2025-06-20,68,45.838235294117645,24
HHN-EDI-01,2025-06-21,49,32.244897959183675,9
HHN-EDI-01,2025-06-22,33,35.27272727272727,9
HHN-EDI-01,2025-06-23,51,62.19607843137255,18
HHN-EDI-01,2025-06-24,37,38.08108108108108,9
HHN-EDI-01,2025-06-25,33,81.24242424242425,14
HHN-EDI-01,2025-06-26,40,89.825,18
HHN-EDI-01,2025-06-27,36,53.75,11
HHN-EDI-01,2025-06-28,61,33.39344262295082,13
HHN-EDI-01,2025-06-29,77,25.103896103896105,14
HHN-EDI-01,2025-06-30,68,77.32352941176471,27
HHN-EDI-01,2025-07-01,38,36.921052631578945,9
HHN-EDI-01,2025-07-02,40,40.825,13
HHN-EDI-01,2025-07-03,54,23.25925925925926,10
HHN-EDI-01,2025-07-04,47,25.872340425531913,6
HHN-EDI-01,2025-07-05,55,22.145454545454545,12
HHN-EDI-01,2025-07-06,40,25.625,7
HHN-EDI-01,2025-07-07,67,48.26865671641791,18
HHN-EDI-01,2025-07-08,30,31.5,7
HHN-EDI-01,2025-07-09,50,51.68,14
HHN-EDI-01,2025-07-10,61,49.59016393442623,21
HHN-EDI-01,2025-07-11,42,49.30952380952381,13
HHN-EDI-01,2025-07-12,76,40.85526315789474,21
HHN-EDI-01,2025-07-13,41,51.21951219512195,11
HHN-EDI-01,2025-07-14,34,43.970588235294116,9
HHN-EDI-01,2025-07-15,23,36.91304347826087,6
HHN-EDI-01,2025-07-16,63,47.65079365079365,18
HHN-EDI-01,2025-07-17,24,61.208333333333336,9
HHN-EDI-01,2025-07-18,63,75.85714285714286,26
HHN-EDI-01,2025-07-19,64,34.203125,14
HHN-EDI-01,2025-07-20,35,23.142857142857142,5
HHN-EDI-01,2025-07-21,48,31.520833333333332,11
HHN-EDI-01,2025-07-22,68,36.205882352941174,16
HHN-EDI-01,2025-07-23,34,75.17647058823529,14
HHN-EDI-01,2025-07-24,52,47.36538461538461,16
HHN-EDI-01,2025-07-25,47,38.4468085106383,11
HHN-EDI-01,2025-07-26,34,29.41176470588235,8
HHN-EDI-01,2025-07-27,49,37.06122448979592,13
HHN-EDI-01,2025-07-28,62,28.903225806451612,14
HHN-EDI-01,2025-07-29,38,20.44736842105263,6
HHN-EDI-01,2025-07-30,72,47.486111111111114,25
HHN-EDI-01,2025-07-31,41,53.63414634146341,11
HHN-EDI-01,2025-08-01,54,43.388888888888886,18
HHN-EDI-01,2025-08-02,60,46.61666666666667,18
HHN-EDI-01,2025-08-03,60,48.4,20
HHN-EDI-01,2025-08-04,49,37.04081632653061,12
HHN-EDI-01,2025-08-05,34,45.14705882352941,10
HHN-EDI-01,2025-08-06,26,54.84615384615385,9
HHN-EDI-01,2025-08-07,42,77.28571428571429,16
HHN-EDI-01,2025-08-08,39,43.666666666666664,11
HHN-EDI-01,2025-08-09,47,30.93617021276596,10
HHN-EDI-01,2025-08-10,23,52.43478260869565,9
HHN-EDI-01,2025-08-11,78,41.0,19
HHN-EDI-01,2025-08-12,71,52.87323943661972,22
HHN-EDI-01,2025-08-13,57,62.50877192982456,21
HHN-EDI-01,2025-08-14,31,61.354838709677416,13
HHN-EDI-01,2025-08-15,53,49.264150943396224,21
HHN-EDI-01,2025-08-16,63,59.01587301587302,20
HHN-EDI-01,2025-08-17,45,60.75555555555555,18
HHN-EDI-01,2025-08-18,44,17.522727272727273,7
HHN-EDI-01,2025-08-19,25,62.24,8
HHN-EDI-01,2025-08-20,64,50.1875,20
HHN-EDI-01,2025-08-21,57,54.70175438596491,19
HHN-EDI-01,2025-08-22,37,22.62162162162162,8
HHN-EDI-01,2025-08-23,65,55.92307692307692,22
HHN-EDI-01,2025-08-24,39,39.30769230769231,13
HHN-EDI-01,2025-08-25,25,38.48,6
HHN-EDI-01,2025-08-26,42,38.023809523809526,12
HHN-EDI-01,2025-08-27,35,57.142857142857146,10
HHN-EDI-01,2025-08-28,71,30.732394366197184,16
HHN-EDI-01,2025-08-29,44,37.70454545454545,11
HHN-EDI-01,2025-08-30,50,38.58,12
HHN-EDI-01,2025-08-31,41,38.63414634146341,14
HHN-EDI-01,2025-09-01,51,47.64705882352941,14
HHN-EDI-01,2025-09-02,44,40.77272727272727,8
HHN-EDI-01,2025-09-03,57,47.56140350877193,15
HHN-EDI-01,2025-09-04,43,51.53488372093023,12
HHN-EDI-01,2025-09-05,73,53.082191780821915,23
HHN-EDI-01,2025-09-06,36,30.694444444444443,10
HHN-EDI-01,2025-09-07,51,40.07843137254902,12
HHN-EDI-01,2025-09-08,30,52.666666666666664,7
HHN-EDI-01,2025-09-09,33,63.03030303030303,14
HHN-EDI-01,2025-09-10,29,39.44827586206897,6
HHN-EDI-01,2025-09-11,52,57.40384615384615,19
HHN-EDI-01,2025-09-12,42,48.714285714285715,13
HHN-EDI-01,2025-09-13,75,50.38666666666666,24
HHN-EDI-01,2025-09-14,52,33.05769230769231,13
HHN-EDI-01,2025-09-15,46,65.82608695652173,16
HHN-EDI-01,2025-09-16,45,51.55555555555556,13
HHN-EDI-01,2025-09-17,44,56.02272727272727,17
HHN-EDI-01,2025-09-18,76,49.11842105263158,22
HHN-EDI-01,2025-09-19,27,46.22222222222222,7
HHN-EDI-01,2025-09-20,84,68.11904761904762,32
HHN-EDI-01,2025-09-21,45,49.91111111111111,15
HHN-EDI-01,2025-09-22,58,36.06896551724138,15
HHN-EDI-01,2025-09-23,49,64.77551020408163,20
HHN-EDI-01,2025-09-24,52,39.26923076923077,16
HHN-EDI-01,2025-09-25,41,56.1219512195122,15
HHN-EDI-01,2025-09-26,49,46.51020408163265,17
HHN-EDI-01,2025-09-27,88,46.28409090909091,26
HHN-EDI-01,2025-09-28,52,84.09615384615384,23
HHN-EDI-01,2025-09-29,45,53.422222222222224,15
HHN-EDI-01,2025-09-30,44,39.43181818181818,13
HHN-EDI-01,2025-10-01,38,41.473684210526315,11
HHN-EDI-01,2025-10-02,74,55.33783783783784,26
HHN-EDI-01,2025-10-03,43,24.209302325581394,9
HHN-EDI-01,2025-10-04,44,55.0,15
HHN-EDI-01,2025-10-05,47,49.38297872340426,16
HHN-EDI-01,2025-10-06,83,48.65060240963855,26
HHN-EDI-01,2025-10-07,74,52.472972972972975,25
HHN-EDI-01,2025-10-08,47,56.8936170212766,15
HHN-EDI-01,2025-10-09,46,48.69565217391305,12
HHN-EDI-01,2025-10-10,66,54.5,18
HHN-EDI-01,2025-10-11,86,56.52325581395349,34
HHN-EDI-01,2025-10-12,34,35.5,10
HHN-EDI-01,2025-10-13,45,29.244444444444444,11
HHN-EDI-01,2025-10-14,28,36.464285714285715,7
HHN-EDI-01,2025-10-15,66,42.015151515151516,14
HHN-EDI-01,2025-10-16,49,59.36734693877551,15
HHN-EDI-01,2025-10-17,60,47.35,20
HHN-EDI-01,2025-10-18,64,26.546875,14
HHN-EDI-01,2025-10-19,76,50.078947368421055,22
HHN-EDI-01,2025-10-20,73,48.054794520547944,22
HHN-EDI-01,2025-10-21,61,41.80327868852459,17
HHN-EDI-01,2025-10-22,60,21.383333333333333,10
HHN-EDI-01,2025-10-23,88,33.80681818181818,24
HHN-EDI-01,2025-10-24,51,42.568627450980394,11
HHN-EDI-01,2025-10-25,78,43.756410256410255,28
HHN-EDI-01,2025-10-26,78,36.717948717948715,21
HHN-EDI-01,2025-10-27,82,41.30487804878049,21
HHN-EDI-01,2025-10-28,47,58.08510638297872,13
HHN-EDI-01,2025-10-29,58,67.62068965517241,24
HHN-EDI-01,2025-10-30,59,48.50847457627118,19
HHN-EDI-01,2025-10-31,57,53.03508771929825,20
HHN-EDI-01,2025-11-01,52,46.51923076923077,16
HHN-EDI-01,2025-11-02,78,44.17948717948718,26
HHN-EDI-01,2025-11-03,81,59.53086419753087,26
HHN-EDI-01,2025-11-04,79,40.151898734177216,23
HHN-EDI-01,2025-11-05,99,43.06060606060606,27
HHN-EDI-01,2025-11-06,54,48.666666666666664,19
HHN-EDI-01,2025-11-07,62,29.096774193548388,19
HHN-EDI-01,2025-11-08,69,48.768115942028984,21
HHN-EDI-01,2025-11-09,72,50.90277777777778,23
HHN-EDI-01,2025-11-10,74,60.472972972972975,29
HHN-EDI-01,2025-11-11,22,51.45454545454545,7
HHN-EDI-01,2025-11-12,91,38.64835164835165,23
HHN-EDI-01,2025-11-13,48,38.145833333333336,16
HHN-EDI-01,2025-11-14,70,58.92857142857143,25
HHN-EDI-01,2025-11-15,49,42.3469387755102,12
HHN-EDI-01,2025-11-16,71,51.774647887323944,25
HHN-EDI-01,2025-11-17,107,47.74766355140187,28
HHN-EDI-01,2025-11-18,50,27.5,12
HHN-EDI-01,2025-11-19,42,41.523809523809526,10
HHN-EDI-01,2025-11-20,87,44.45977011494253,24
HHN-EDI-01,2025-11-21,76,55.223684210526315,25
HHN-EDI-01,2025-11-22,38,21.42105263157895,7
HHN-EDI-01,2025-11-23,65,48.76923076923077,19
HHN-EDI-01,2025-11-24,66,47.86363636363637,17
HHN-EDI-01,2025-11-25,91,50.72527472527472,29
HHN-EDI-01,2025-11-26,40,70.025,14
HHN-EDI-01,2025-11-27,51,51.35294117647059,19
HHN-EDI-01,2025-11-28,59,44.88135593220339,17
HHN-EDI-01,2025-11-29,92,48.92391304347826,27
HHN-EDI-01,2025-11-30,84,61.5,25
HHN-EDI-01,2025-12-01,35,57.25714285714286,15
HHN-EDI-01,2025-12-02,107,53.22429906542056,32
HHN-EDI-01,2025-12-03,50,49.08,15
HHN-EDI-01,2025-12-04,74,58.58108108108108,26
HHN-EDI-01,2025-12-05,51,54.1764705882353,16
HHN-EDI-01,2025-12-06,90,37.22222222222222,27
HHN-EDI-01,2025-12-07,45,37.37777777777778,16
HHN-EDI-01,2025-12-08,90,37.955555555555556,25
HHN-EDI-01,2025-12-09,53,42.24528301886792,13
HHN-EDI-01,2025-12-10,97,40.154639175257735,27
HHN-EDI-01,2025-12-11,71,33.84507042253521,16
HHN-EDI-01,2025-12-12,94,48.638297872340424,33
HHN-EDI-01,2025-12-13,66,53.25757575757576,16
HHN-EDI-01,2025-12-14,95,53.55789473684211,35
HHN-EDI-01,2025-12-15,63,38.36507936507937,16
HHN-EDI-01,2025-12-16,115,44.791304347826085,33
HHN-EDI-01,2025-12-17,67,78.71641791044776,30
HHN-EDI-01,2025-12-18,57,48.421052631578945,16
HHN-EDI-01,2025-12-19,82,54.90243902439025,30
HHN-EDI-01,2025-12-20,64,64.328125,22
HHN-EDI-01,2025-12-21,106,58.4622641509434,34
HHN-EDI-01,2025-12-22,103,59.23300970873787,33
HHN-EDI-01,2025-12-23,86,44.04651162790697,24
HHN-EDI-01,2025-12-24,64,47.390625,18
HHN-EDI-01,2025-12-25,108,41.25,32
HHN-EDI-01,2025-12-26,81,60.77777777777778,31
HHN-EDI-01,2025-12-27,82,52.207317073170735,24
HHN-EDI-01,2025-12-28,106,39.72641509433962,24
HHN-EDI-01,2025-12-29,112,56.00892857142857,40
HHN-EDI-01,2025-12-30,64,60.953125,24
HHN-EDI-01,2025-12-31,53,42.9811320754717,14
HHN-LON-01,2024-01-01,225,49.95111111111111,71
HHN-LON-01,2024-01-02,197,45.46700507614213,60
HHN-LON-01,2024-01-03,209,61.32535885167464,72
HHN-LON-01,2024-01-04,171,54.865497076023395,59
HHN-LON-01,2024-01-05,161,46.975155279503106,48
HHN-LON-01,2024-01-06,223,48.12107623318386,59
