hospital_id,date,completed_surgeries,expected_los
HHN-LON-01,2024-05-07,16,3.675
HHN-LON-01,2024-05-08,14,2.478571428571428
HHN-LON-01,2024-05-09,14,2.2285714285714286
HHN-LON-01,2024-05-10,12,2.716666666666667
HHN-LON-01,2024-05-13,9,2.3111111111111113
HHN-LON-01,2024-05-14,7,3.3285714285714287
HHN-LON-01,2024-05-15,17,3.176470588235294
HHN-LON-01,2024-05-16,12,1.9666666666666668
HHN-LON-01,2024-05-17,20,2.04
HHN-LON-01,2024-05-20,13,3.5307692307692307
HHN-LON-01,2024-05-21,15,2.893333333333333
HHN-LON-01,2024-05-22,16,2.75
HHN-LON-01,2024-05-23,15,3.0733333333333333
HHN-LON-01,2024-05-24,15,2.3666666666666667
HHN-LON-01,2024-05-28,14,2.435714285714286
HHN-LON-01,2024-05-29,18,2.888888888888889
HHN-LON-01,2024-05-30,10,3.15
HHN-LON-01,2024-05-31,12,2.3000000000000003
HHN-LON-01,2024-06-03,10,3.04
HHN-LON-01,2024-06-04,22,3.6
HHN-LON-01,2024-06-05,17,2.6882352941176473
HHN-LON-01,2024-06-06,16,2.7
HHN-LON-01,2024-06-07,12,2.983333333333334
HHN-LON-01,2024-06-10,21,2.5285714285714285
HHN-LON-01,2024-06-11,17,2.5823529411764703
HHN-LON-01,2024-06-12,21,2.4666666666666663
HHN-LON-01,2024-06-13,18,2.6833333333333336
HHN-LON-01,2024-06-14,15,2.83
HHN-LON-01,2024-06-17,21,2.7095238095238097
HHN-LON-01,2024-06-18,11,2.8454545454545457
HHN-LON-01,2024-06-19,14,3.3428571428571425
HHN-LON-01,2024-06-20,17,2.552941176470588
HHN-LON-01,2024-06-21,22,3.5727272727272723
HHN-LON-01,2024-06-24,22,3.0090909090909093
HHN-LON-01,2024-06-25,13,3.3076923076923075
HHN-LON-01,2024-06-26,16,3.3625
HHN-LON-01,2024-06-27,18,3.811111111111111
HHN-LON-01,2024-06-28,17,2.2823529411764705
HHN-LON-01,2024-07-01,24,3.25
HHN-LON-01,2024-07-02,12,3.3083333333333336
HHN-LON-01,2024-07-03,10,2.12
HHN-LON-01,2024-07-04,14,2.7857142857142856
HHN-LON-01,2024-07-05,10,3.315
HHN-LON-01,2024-07-08,11,1.5090909090909093
HHN-LON-01,2024-07-09,24,3.15
HHN-LON-01,2024-07-10,25,2.714
HHN-LON-01,2024-07-11,14,2.2714285714285714
HHN-LON-01,2024-07-12,16,3.40625
HHN-LON-01,2024-07-15,15,3.353333333333333
HHN-LON-01,2024-07-16,12,2.9583333333333335
HHN-LON-01,2024-07-17,14,2.4
HHN-LON-01,2024-07-18,14,3.4142857142857146
HHN-LON-01,2024-07-19,21,2.9
HHN-LON-01,2024-07-22,12,1.5666666666666667
HHN-LON-01,2024-07-23,10,1.61
HHN-LON-01,2024-07-24,21,3.0142857142857147
HHN-LON-01,2024-07-25,18,2.6722222222222225
HHN-LON-01,2024-07-26,11,3.4545454545454546
HHN-LON-01,2024-07-29,14,3.3428571428571425
HHN-LON-01,2024-07-30,20,3.185
HHN-LON-01,2024-07-31,14,2.6999999999999997
HHN-LON-01,2024-08-01,8,2.95
HHN-LON-01,2024-08-02,3,3.4333333333333336
HHN-LON-01,2024-08-05,7,2.2714285714285714
HHN-LON-01,2024-08-06,10,3.1100000000000003
HHN-LON-01,2024-08-07,5,3.0
HHN-LON-01,2024-08-08,7,3.2714285714285714
HHN-LON-01,2024-08-09,3,4.066666666666666
HHN-LON-01,2024-08-12,8,2.9875000000000003
HHN-LON-01,2024-08-13,13,2.6538461538461537
HHN-LON-01,2024-08-14,6,3.6833333333333336
HHN-LON-01,2024-08-15,3,3.233333333333333
HHN-LON-01,2024-08-16,10,3.72
HHN-LON-01,2024-08-19,2,1.9000000000000001
HHN-LON-01,2024-08-20,7,2.485714285714286
HHN-LON-01,2024-08-21,6,3.233333333333333
HHN-LON-01,2024-08-22,6,1.9666666666666668
HHN-LON-01,2024-08-23,4,1.925
HHN-LON-01,2024-08-27,5,3.08
HHN-LON-01,2024-08-28,8,3.5875
HHN-LON-01,2024-08-29,4,1.5
HHN-LON-01,2024-08-30,6,3.1333333333333333
HHN-LON-01,2024-09-02,23,3.356521739130435
HHN-LON-01,2024-09-03,17,2.4941176470588236
HHN-LON-01,2024-09-04,9,1.5444444444444445
HHN-LON-01,2024-09-05,22,3.0818181818181816
HHN-LON-01,2024-09-06,14,2.8857142857142857
HHN-LON-01,2024-09-09,17,1.7
HHN-LON-01,2024-09-10,11,2.9272727272727277
HHN-LON-01,2024-09-11,9,1.7333333333333334
HHN-LON-01,2024-09-12,11,2.809090909090909
HHN-LON-01,2024-09-13,10,2.63
HHN-LON-01,2024-09-16,10,4.0
HHN-LON-01,2024-09-17,16,3.5375
HHN-LON-01,2024-09-18,14,3.4214285714285713
HHN-LON-01,2024-09-19,16,3.2687500000000003
HHN-LON-01,2024-09-20,13,2.630769230769231
HHN-LON-01,2024-09-23,12,3.391666666666667
HHN-LON-01,2024-09-24,21,2.7714285714285714
HHN-LON-01,2024-09-25,18,2.9833333333333334
HHN-LON-01,2024-09-26,13,3.0615384615384613
HHN-LON-01,2024-09-27,12,2.475
HHN-LON-01,2024-09-30,15,2.0466666666666664
HHN-LON-01,2024-10-01,15,2.0933333333333333
HHN-LON-01,2024-10-02,14,3.542857142857143
HHN-LON-01,2024-10-03,17,2.576470588235294
HHN-LON-01,2024-10-04,16,2.4875
HHN-LON-01,2024-10-07,12,3.025
HHN-LON-01,2024-10-08,19,3.115789473684211
HHN-LON-01,2024-10-09,20,3.0149999999999997
HHN-LON-01,2024-10-10,12,2.8499999999999996
HHN-LON-01,2024-10-11,11,3.1727272727272724
HHN-LON-01,2024-10-14,13,3.6423076923076922
HHN-LON-01,2024-10-15,18,3.0444444444444443
HHN-LON-01,2024-10-16,9,2.022222222222222
HHN-LON-01,2024-10-17,12,2.8083333333333336
HHN-LON-01,2024-10-18,12,3.0416666666666665
HHN-LON-01,2024-10-21,15,2.893333333333333
HHN-LON-01,2024-10-22,17,2.5823529411764703
HHN-LON-01,2024-10-23,8,3.25
HHN-LON-01,2024-10-24,7,3.542857142857143
HHN-LON-01,2024-10-25,18,3.316666666666667
HHN-LON-01,2024-10-28,10,4.17
HHN-LON-01,2024-10-29,21,2.719047619047619
HHN-LON-01,2024-10-30,15,2.7133333333333334
HHN-LON-01,2024-10-31,14,2.4499999999999997
HHN-LON-01,2024-11-01,16,3.19375
HHN-LON-01,2024-11-04,12,3.2083333333333335
HHN-LON-01,2024-11-05,22,3.272727272727273
HHN-LON-01,2024-11-06,14,2.107142857142857
HHN-LON-01,2024-11-07,19,3.057894736842105
HHN-LON-01,2024-11-08,12,2.629166666666667
HHN-LON-01,2024-11-11,15,2.9
HHN-LON-01,2024-11-12,14,3.3214285714285716
HHN-LON-01,2024-11-13,11,3.0
HHN-LON-01,2024-11-14,11,2.5
HHN-LON-01,2024-11-15,11,1.8818181818181818
HHN-LON-01,2024-11-18,16,2.43125
HHN-LON-01,2024-11-19,14,3.2571428571428567
HHN-LON-01,2024-11-20,13,3.6384615384615384
HHN-LON-01,2024-11-21,11,3.563636363636364
HHN-LON-01,2024-11-22,14,2.792857142857143
HHN-LON-01,2024-11-25,13,1.9076923076923078
HHN-LON-01,2024-11-26,11,2.409090909090909
HHN-LON-01,2024-11-27,22,3.0
HHN-LON-01,2024-11-28,13,2.4153846153846152
HHN-LON-01,2024-11-29,8,4.05
HHN-LON-01,2024-12-02,17,2.841176470588235
HHN-LON-01,2024-12-03,11,2.772727272727273
HHN-LON-01,2024-12-04,12,3.2083333333333335
HHN-LON-01,2024-12-05,12,2.6833333333333336
HHN-LON-01,2024-12-06,12,3.216666666666667
HHN-LON-01,2024-12-09,13,2.9384615384615387
HHN-LON-01,2024-12-10,14,3.814285714285714
HHN-LON-01,2024-12-11,9,3.3
HHN-LON-01,2024-12-12,18,2.9722222222222223
HHN-LON-01,2024-12-13,5,4.0200000000000005
HHN-LON-01,2024-12-16,16,2.625
HHN-LON-01,2024-12-17,10,3.18
HHN-LON-01,2024-12-18,2,2.25
HHN-LON-01,2024-12-19,6,3.766666666666667
HHN-LON-01,2024-12-20,2,1.25
HHN-LON-01,2024-12-23,5,1.72
HHN-LON-01,2024-12-24,1,3.8
HHN-LON-01,2024-12-27,5,3.3200000000000003
HHN-LON-01,2024-12-30,2,4.3
HHN-LON-01,2024-12-31,2,4.0
HHN-LON-01,2025-01-02,4,5.125
HHN-LON-01,2025-01-03,5,3.04
HHN-LON-01,2025-01-06,16,2.28125
HHN-LON-01,2025-01-07,10,3.05
HHN-LON-01,2025-01-08,10,3.1
HHN-LON-01,2025-01-09,13,2.9538461538461536
HHN-LON-01,2025-01-10,9,2.588888888888889
HHN-LON-01,2025-01-13,11,3.3181818181818183
HHN-LON-01,2025-01-14,8,2.325
HHN-LON-01,2025-01-15,12,2.625
HHN-LON-01,2025-01-16,14,2.835714285714286
HHN-LON-01,2025-01-17,18,2.5999999999999996
HHN-LON-01,2025-01-20,11,3.1363636363636362
HHN-LON-01,2025-01-21,12,3.275
HHN-LON-01,2025-01-22,7,2.357142857142857
HHN-LON-01,2025-01-23,7,2.5
HHN-LON-01,2025-01-24,10,4.33
HHN-LON-01,2025-01-27,11,3.0818181818181816
HHN-LON-01,2025-01-28,10,2.95
HHN-LON-01,2025-01-29,8,3.4625
HHN-LON-01,2025-01-30,7,3.1571428571428575
HHN-LON-01,2025-01-31,10,2.07
HHN-LON-01,2025-02-03,14,4.021428571428571
HHN-LON-01,2025-02-04,14,3.6785714285714284
HHN-LON-01,2025-02-05,10,2.88
HHN-LON-01,2025-02-06,12,2.875
HHN-LON-01,2025-02-07,15,3.42
HHN-LON-01,2025-02-10,13,3.2846153846153845
HHN-LON-01,2025-02-11,13,1.7923076923076924
HHN-LON-01,2025-02-12,13,1.9538461538461538
HHN-LON-01,2025-02-13,17,2.7411764705882353
HHN-LON-01,2025-02-14,10,3.2399999999999998
HHN-LON-01,2025-02-17,10,1.38
HHN-LON-01,2025-02-18,15,2.753333333333333
HHN-LON-01,2025-02-19,17,2.6558823529411764
HHN-LON-01,2025-02-20,11,3.7818181818181817
HHN-LON-01,2025-02-21,7,3.6
HHN-LON-01,2025-02-24,14,2.8857142857142857
HHN-LON-01,2025-02-25,10,3.2
HHN-LON-01,2025-02-26,14,3.25
HHN-LON-01,2025-02-27,9,2.9222222222222225
HHN-LON-01,2025-02-28,10,3.65
HHN-LON-01,2025-03-03,17,3.0941176470588236
HHN-LON-01,2025-03-04,19,2.289473684210526
HHN-LON-01,2025-03-05,11,3.1454545454545455
HHN-LON-01,2025-03-06,15,3.7666666666666666
HHN-LON-01,2025-03-07,8,3.3375
HHN-LON-01,2025-03-10,18,2.7666666666666666
HHN-LON-01,2025-03-11,9,2.8333333333333335
HHN-LON-01,2025-03-12,15,2.7733333333333334
HHN-LON-01,2025-03-13,11,3.309090909090909
HHN-LON-01,2025-03-14,4,3.2
HHN-LON-01,2025-03-17,15,3.08
HHN-LON-01,2025-03-18,13,3.4538461538461536
HHN-LON-01,2025-03-19,15,3.58
HHN-LON-01,2025-03-20,11,2.9545454545454546
HHN-LON-01,2025-03-21,13,3.5461538461538464
HHN-LON-01,2025-03-24,22,2.631818181818182
HHN-LON-01,2025-03-25,11,3.7636363636363637
HHN-LON-01,2025-03-26,17,2.605882352941176
HHN-LON-01,2025-03-27,13,2.3153846153846156
HHN-LON-01,2025-03-28,10,2.23
HHN-LON-01,2025-03-31,9,2.966666666666667
HHN-LON-01,2025-04-01,10,2.7
HHN-LON-01,2025-04-02,11,3.5090909090909093
HHN-LON-01,2025-04-03,9,1.688888888888889
HHN-LON-01,2025-04-04,8,3.3874999999999997
HHN-LON-01,2025-04-07,16,3.8375
HHN-LON-01,2025-04-08,17,3.5823529411764707
HHN-LON-01,2025-04-09,6,3.033333333333333
HHN-LON-01,2025-04-10,16,2.1
HHN-LON-01,2025-04-11,18,3.433333333333333
HHN-LON-01,2025-04-14,9,2.7777777777777777
HHN-LON-01,2025-04-15,16,2.7875
HHN-LON-01,2025-04-16,12,3.4416666666666664
HHN-LON-01,2025-04-17,13,2.8846153846153846
HHN-LON-01,2025-04-22,15,3.3466666666666667
HHN-LON-01,2025-04-23,8,3.7125
HHN-LON-01,2025-04-24,18,3.0777777777777775
HHN-LON-01,2025-04-25,14,3.6999999999999997
HHN-LON-01,2025-04-28,12,2.608333333333333
HHN-LON-01,2025-04-29,9,2.711111111111111
HHN-LON-01,2025-04-30,9,3.066666666666667
HHN-LON-01,2025-05-01,22,2.440909090909091
HHN-LON-01,2025-05-02,11,2.0454545454545454
HHN-LON-01,2025-05-06,15,2.7800000000000002
HHN-LON-01,2025-05-07,10,2.32
HHN-LON-01,2025-05-08,12,3.1833333333333336
HHN-LON-01,2025-05-09,13,3.223076923076923
HHN-LON-01,2025-05-12,12,3.3833333333333333
HHN-LON-01,2025-05-13,22,2.909090909090909
HHN-LON-01,2025-05-14,14,3.207142857142857
HHN-LON-01,2025-05-15,13,3.2
HHN-LON-01,2025-05-16,10,1.29
HHN-LON-01,2025-05-19,14,2.6285714285714286
HHN-LON-01,2025-05-20,8,2.9125
HHN-LON-01,2025-05-21,14,3.085714285714286
HHN-LON-01,2025-05-22,17,3.023529411764706
HHN-LON-01,2025-05-23,10,2.59
HHN-LON-01,2025-05-27,14,2.15
HHN-LON-01,2025-05-28,15,3.0266666666666664
HHN-LON-01,2025-05-29,22,2.6045454545454545
HHN-LON-01,2025-05-30,14,3.15
HHN-LON-01,2025-06-02,19,3.5
HHN-LON-01,2025-06-03,13,2.146153846153846
HHN-LON-01,2025-06-04,15,3.52
HHN-LON-01,2025-06-05,11,2.2454545454545456
HHN-LON-01,2025-06-06,10,3.97
HHN-LON-01,2025-06-09,20,3.15
HHN-LON-01,2025-06-10,23,2.5391304347826087
HHN-LON-01,2025-06-11,18,2.3722222222222222
HHN-LON-01,2025-06-12,23,3.4478260869565216
HHN-LON-01,2025-06-13,9,2.9
HHN-LON-01,2025-06-16,12,3.35
HHN-LON-01,2025-06-17,10,4.1
HHN-LON-01,2025-06-18,12,2.7416666666666667
HHN-LON-01,2025-06-19,6,4.883333333333334
HHN-LON-01,2025-06-20,12,2.9166666666666665
HHN-LON-01,2025-06-23,20,3.5799999999999996
HHN-LON-01,2025-06-24,15,3.066666666666667
HHN-LON-01,2025-06-25,18,2.8444444444444446
HHN-LON-01,2025-06-26,12,4.433333333333334
HHN-LON-01,2025-06-27,11,2.7181818181818183
HHN-LON-01,2025-06-30,11,3.1545454545454543
HHN-LON-01,2025-07-01,18,3.4388888888888887
HHN-LON-01,2025-07-02,18,2.6055555555555556
HHN-LON-01,2025-07-03,21,2.519047619047619
HHN-LON-01,2025-07-04,21,3.0571428571428574
HHN-LON-01,2025-07-07,18,3.477777777777778
HHN-LON-01,2025-07-08,20,2.31
HHN-LON-01,2025-07-09,18,2.7666666666666666
HHN-LON-01,2025-07-10,21,2.842857142857143
HHN-LON-01,2025-07-11,10,2.4899999999999998
HHN-LON-01,2025-07-14,26,2.826923076923077
HHN-LON-01,2025-07-15,17,2.735294117647059
HHN-LON-01,2025-07-16,24,3.7458333333333336
HHN-LON-01,2025-07-17,17,2.788235294117647
HHN-LON-01,2025-07-18,13,2.723076923076923
HHN-LON-01,2025-07-21,16,3.1125
HHN-LON-01,2025-07-22,9,1.9444444444444444
HHN-LON-01,2025-07-23,17,3.241176470588235
HHN-LON-01,2025-07-24,10,3.15
HHN-LON-01,2025-07-25,12,2.2333333333333334
HHN-LON-01,2025-07-28,13,2.923076923076923
HHN-LON-01,2025-07-29,17,3.2235294117647055
HHN-LON-01,2025-07-30,14,2.4071428571428575
HHN-LON-01,2025-07-31,20,3.185
HHN-LON-01,2025-08-01,6,2.8666666666666667
HHN-LON-01,2025-08-04,5,3.6
HHN-LON-01,2025-08-05,6,2.766666666666667
HHN-LON-01,2025-08-06,3,5.366666666666667
HHN-LON-01,2025-08-07,9,2.788888888888889
HHN-LON-01,2025-08-08,7,3.2142857142857144
HHN-LON-01,2025-08-11,6,3.533333333333333
HHN-LON-01,2025-08-12,10,2.9899999999999998
HHN-LON-01,2025-08-13,7,3.4714285714285715
HHN-LON-01,2025-08-14,6,2.1166666666666667
HHN-LON-01,2025-08-15,5,2.86
HHN-LON-01,2025-08-18,7,3.6
HHN-LON-01,2025-08-19,10,2.6
HHN-LON-01,2025-08-20,17,2.2058823529411766
HHN-LON-01,2025-08-21,8,2.15
HHN-LON-01,2025-08-22,3,2.4
HHN-LON-01,2025-08-26,11,3.727272727272727
HHN-LON-01,2025-08-27,7,2.7571428571428567
HHN-LON-01,2025-08-28,4,1.075
HHN-LON-01,2025-08-29,4,4.125
HHN-LON-01,2025-09-01,12,2.4916666666666667
HHN-LON-01,2025-09-02,18,2.3944444444444444
HHN-LON-01,2025-09-03,12,3.1333333333333333
HHN-LON-01,2025-09-04,17,2.1999999999999997
HHN-LON-01,2025-09-05,10,3.55
HHN-LON-01,2025-09-08,18,2.8666666666666667
HHN-LON-01,2025-09-09,21,2.9523809523809526
HHN-LON-01,2025-09-10,14,3.289285714285714
HHN-LON-01,2025-09-11,12,3.2083333333333335
HHN-LON-01,2025-09-12,13,2.876923076923077
HHN-LON-01,2025-09-15,14,2.0785714285714287
HHN-LON-01,2025-09-16,19,2.431578947368421
HHN-LON-01,2025-09-17,15,3.2866666666666666
HHN-LON-01,2025-09-18,14,2.3214285714285716
HHN-LON-01,2025-09-19,12,2.25
HHN-LON-01,2025-09-22,11,3.0090909090909093
HHN-LON-01,2025-09-23,12,3.591666666666667
HHN-LON-01,2025-09-24,16,2.9625
HHN-LON-01,2025-09-25,12,2.5166666666666666
HHN-LON-01,2025-09-26,5,3.1399999999999997
HHN-LON-01,2025-09-29,13,3.069230769230769
HHN-LON-01,2025-09-30,15,3.8266666666666667
HHN-LON-01,2025-10-01,14,2.664285714285714
HHN-LON-01,2025-10-02,17,3.0588235294117645
HHN-LON-01,2025-10-03,17,2.7941176470588234
HHN-LON-01,2025-10-06,13,3.1769230769230767
HHN-LON-01,2025-10-07,17,2.6411764705882352
HHN-LON-01,2025-10-08,23,3.073913043478261
HHN-LON-01,2025-10-09,14,3.6357142857142857
HHN-LON-01,2025-10-10,7,3.4
HHN-LON-01,2025-10-13,15,2.9866666666666664
HHN-LON-01,2025-10-14,6,2.5
HHN-LON-01,2025-10-15,10,3.4200000000000004
HHN-LON-01,2025-10-16,19,3.1631578947368424
HHN-LON-01,2025-10-17,8,2.45
HHN-LON-01,2025-10-20,20,2.835
HHN-LON-01,2025-10-21,5,2.94
HHN-LON-01,2025-10-22,16,2.24375
HHN-LON-01,2025-10-23,14,2.0142857142857142
HHN-LON-01,2025-10-24,10,3.2399999999999998
HHN-LON-01,2025-10-27,20,2.7399999999999998
HHN-LON-01,2025-10-28,16,1.91875
HHN-LON-01,2025-10-29,15,3.713333333333333
HHN-LON-01,2025-10-30,16,3.025
HHN-LON-01,2025-10-31,7,2.9
HHN-LON-01,2025-11-03,13,3.023076923076923
HHN-LON-01,2025-11-04,19,3.3368421052631576
HHN-LON-01,2025-11-05,15,2.74
HHN-LON-01,2025-11-06,12,3.766666666666667
HHN-LON-01,2025-11-07,12,3.3083333333333336
HHN-LON-01,2025-11-10,17,2.623529411764706
HHN-LON-01,2025-11-11,13,2.976923076923077
HHN-LON-01,2025-11-12,11,4.672727272727273
HHN-LON-01,2025-11-13,15,3.3866666666666663
HHN-LON-01,2025-11-14,12,2.8625000000000003
HHN-LON-01,2025-11-17,15,2.0266666666666664
HHN-LON-01,2025-11-18,12,2.9250000000000003
HHN-LON-01,2025-11-19,15,3.3333333333333335
HHN-LON-01,2025-11-20,15,3.1599999999999997
HHN-LON-01,2025-11-21,13,3.8307692307692305
HHN-LON-01,2025-11-24,10,3.02
HHN-LON-01,2025-11-25,11,2.936363636363636
HHN-LON-01,2025-11-26,12,3.8000000000000003
HHN-LON-01,2025-11-27,13,2.946153846153846
HHN-LON-01,2025-11-28,7,3.0142857142857147
HHN-LON-01,2025-12-01,11,2.9818181818181815
HHN-LON-01,2025-12-02,12,2.2583333333333333
HHN-LON-01,2025-12-03,11,2.909090909090909
HHN-LON-01,2025-12-04,14,2.9071428571428575
HHN-LON-01,2025-12-05,9,3.2777777777777777
HHN-LON-01,2025-12-08,8,2.6
HHN-LON-01,2025-12-09,14,2.3857142857142857
HHN-LON-01,2025-12-10,12,3.0749999999999997
HHN-LON-01,2025-12-11,8,2.5875
HHN-LON-01,2025-12-12,16,2.56875
HHN-LON-01,2025-12-15,12,3.091666666666667
HHN-LON-01,2025-12-16,14,2.357142857142857
HHN-LON-01,2025-12-17,17,2.4352941176470586
HHN-LON-01,2025-12-18,6,3.1166666666666667
HHN-LON-01,2025-12-19,2,3.3000000000000003
HHN-LON-01,2025-12-22,8,1.8625
HHN-LON-01,2025-12-23,7,2.2
HHN-LON-01,2025-12-24,7,3.2142857142857144
HHN-LON-01,2025-12-29,1,2.8
HHN-LON-01,2025-12-30,5,2.24
HHN-LON-01,2025-12-31,2,1.2
HHN-LON-02,2024-01-02,2,3.05
HHN-LON-02,2024-01-03,4,2.2750000000000004
HHN-LON-02,2024-01-04,8,2.925
HHN-LON-02,2024-01-05,9,2.0555555555555554
HHN-LON-02,2024-01-08,5,3.02
HHN-LON-02,2024-01-09,7,2.8857142857142857
HHN-LON-02,2024-01-10,12,3.091666666666667
HHN-LON-02,2024-01-11,6,1.1333333333333333
HHN-LON-02,2024-01-12,10,3.65
HHN-LON-02,2024-01-15,8,3.4625
HHN-LON-02,2024-01-16,7,3.1285714285714286
HHN-LON-02,2024-01-17,10,3.45
HHN-LON-02,2024-01-18,5,3.34
HHN-LON-02,2024-01-19,7,4.228571428571429
HHN-LON-02,2024-01-22,17,2.902941176470588
HHN-LON-02,2024-01-23,12,3.5
HHN-LON-02,2024-01-24,8,1.9875
HHN-LON-02,2024-01-25,12,2.3333333333333335
HHN-LON-02,2024-01-26,8,2.95
HHN-LON-02,2024-01-29,7,4.085714285714286
HHN-LON-02,2024-01-30,9,2.2777777777777777
HHN-LON-02,2024-01-31,8,3.8625
HHN-LON-02,2024-02-01,8,2.8625
HHN-LON-02,2024-02-02,4,5.75
HHN-LON-02,2024-02-05,12,3.533333333333333
HHN-LON-02,2024-02-06,15,3.2133333333333334
HHN-LON-02,2024-02-07,13,2.8846153846153846
HHN-LON-02,2024-02-08,12,3.533333333333333
HHN-LON-02,2024-02-09,11,3.8909090909090907
HHN-LON-02,2024-02-12,17,3.1411764705882352
HHN-LON-02,2024-02-13,8,2.8375
HHN-LON-02,2024-02-14,13,3.838461538461538
HHN-LON-02,2024-02-15,12,2.7416666666666667
HHN-LON-02,2024-02-16,9,3.433333333333333
HHN-LON-02,2024-02-19,9,2.9444444444444446
HHN-LON-02,2024-02-20,5,3.5200000000000005
HHN-LON-02,2024-02-21,13,3.369230769230769
HHN-LON-02,2024-02-22,10,2.89
HHN-LON-02,2024-02-23,5,2.2199999999999998
HHN-LON-02,2024-02-26,10,2.4400000000000004
HHN-LON-02,2024-02-27,10,3.9899999999999998
HHN-LON-02,2024-02-28,12,4.383333333333334
HHN-LON-02,2024-02-29,9,3.888888888888889
HHN-LON-02,2024-03-01,11,2.2818181818181817
HHN-LON-02,2024-03-04,12,3.1750000000000003
HHN-LON-02,2024-03-05,7,1.957142857142857
HHN-LON-02,2024-03-06,11,2.5727272727272728
HHN-LON-02,2024-03-07,2,2.05
HHN-LON-02,2024-03-08,11,2.890909090909091
HHN-LON-02,2024-03-11,14,3.8035714285714284
HHN-LON-02,2024-03-12,8,2.6875
HHN-LON-02,2024-03-13,8,2.65
HHN-LON-02,2024-03-14,13,2.323076923076923
HHN-LON-02,2024-03-15,8,1.75
HHN-LON-02,2024-03-18,11,3.5
HHN-LON-02,2024-03-19,15,3.6266666666666665
HHN-LON-02,2024-03-20,5,3.7
HHN-LON-02,2024-03-21,15,2.76
HHN-LON-02,2024-03-22,7,1.9714285714285713
HHN-LON-02,2024-03-25,11,3.0181818181818185
HHN-LON-02,2024-03-26,5,2.88
HHN-LON-02,2024-03-27,8,3.225
HHN-LON-02,2024-03-28,12,3.716666666666667
HHN-LON-02,2024-04-02,14,3.5785714285714287
HHN-LON-02,2024-04-03,9,3.4222222222222225
HHN-LON-02,2024-04-04,8,2.7375
HHN-LON-02,2024-04-05,12,4.158333333333333
HHN-LON-02,2024-04-08,12,2.2916666666666665
HHN-LON-02,2024-04-09,7,2.514285714285714
HHN-LON-02,2024-04-10,10,3.3899999999999997
HHN-LON-02,2024-04-11,10,4.0200000000000005
HHN-LON-02,2024-04-12,8,3.65
HHN-LON-02,2024-04-15,15,3.1866666666666665
HHN-LON-02,2024-04-16,15,3.56
HHN-LON-02,2024-04-17,16,2.51875
HHN-LON-02,2024-04-18,10,3.5100000000000002
HHN-LON-02,2024-04-19,8,3.3
HHN-LON-02,2024-04-22,12,2.1750000000000003
HHN-LON-02,2024-04-23,12,3.591666666666667
HHN-LON-02,2024-04-24,7,3.157142857142857
HHN-LON-02,2024-04-25,15,3.1666666666666665
HHN-LON-02,2024-04-26,6,1.1333333333333333
HHN-LON-02,2024-04-29,7,2.1
HHN-LON-02,2024-04-30,11,2.4727272727272727
HHN-LON-02,2024-05-01,8,4.2
HHN-LON-02,2024-05-02,11,4.136363636363637
HHN-LON-02,2024-05-03,12,3.6666666666666665
HHN-LON-02,2024-05-07,6,3.533333333333333
HHN-LON-02,2024-05-08,5,3.04
HHN-LON-02,2024-05-09,14,3.0142857142857147
HHN-LON-02,2024-05-10,10,1.73
HHN-LON-02,2024-05-13,16,3.2
HHN-LON-02,2024-05-14,16,2.825
HHN-LON-02,2024-05-15,8,3.5
HHN-LON-02,2024-05-16,5,2.9
HHN-LON-02,2024-05-17,9,3.688888888888889
HHN-LON-02,2024-05-20,9,1.7777777777777777
HHN-LON-02,2024-05-21,16,3.2875
HHN-LON-02,2024-05-22,16,3.1
HHN-LON-02,2024-05-23,9,1.8666666666666667
HHN-LON-02,2024-05-24,10,3.1100000000000003
HHN-LON-02,2024-05-28,9,3.2333333333333334
HHN-LON-02,2024-05-29,8,3.55
HHN-LON-02,2024-05-30,7,2.0285714285714285
HHN-LON-02,2024-05-31,11,2.963636363636364
HHN-LON-02,2024-06-03,18,3.405555555555556
HHN-LON-02,2024-06-04,9,3.744444444444445
HHN-LON-02,2024-06-05,12,3.375
HHN-LON-02,2024-06-06,11,2.3545454545454545
HHN-LON-02,2024-06-07,14,3.7857142857142856
HHN-LON-02,2024-06-10,17,3.2294117647058824
HHN-LON-02,2024-06-11,15,2.56
HHN-LON-02,2024-06-12,12,3.6
HHN-LON-02,2024-06-13,9,2.8000000000000003
HHN-LON-02,2024-06-14,9,2.4444444444444446
HHN-LON-02,2024-06-17,8,3.2625
HHN-LON-02,2024-06-18,17,2.8058823529411767
HHN-LON-02,2024-06-19,11,2.372727272727273
HHN-LON-02,2024-06-20,9,2.9222222222222225
HHN-LON-02,2024-06-21,6,3.3000000000000003
HHN-LON-02,2024-06-24,15,2.08
HHN-LON-02,2024-06-25,13,4.453846153846154
HHN-LON-02,2024-06-26,10,1.9600000000000002
HHN-LON-02,2024-06-27,9,2.2777777777777777
HHN-LON-02,2024-06-28,11,2.5181818181818185
HHN-LON-02,2024-07-01,9,2.9000000000000004
HHN-LON-02,2024-07-02,16,2.5375
HHN-LON-02,2024-07-03,10,2.82
HHN-LON-02,2024-07-04,7,1.957142857142857
HHN-LON-02,2024-07-05,15,2.353333333333333
HHN-LON-02,2024-07-08,13,3.8153846153846156
HHN-LON-02,2024-07-09,14,3.6785714285714284
HHN-LON-02,2024-07-10,12,2.9499999999999997
