hospital_name,hospital_id,unit,date,actual,predicted,model,ward,total_beds,baseline_forecast,stress_10,stress_20,stress_30,baseline_occupancy_pct,stress_10_pct,stress_20_pct,stress_30_pct,baseline_breach,stress_10_breach,stress_20_breach,stress_30_breach
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-22,10.5,11.204433,XGBoost,ICU,12,11.204433,12.324876300000001,13.4453196,14.565762900000001,93.370275,102.70730250000003,112.04433,121.38135750000001,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-23,9.083333333333334,10.642715,XGBoost,ICU,12,10.642715,11.706986500000001,12.771258000000001,13.835529500000002,88.68929166666668,97.55822083333334,106.42715,115.29607916666669,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-24,8.708333333333334,10.495194,XGBoost,ICU,12,10.495194,11.544713400000001,12.594232799999999,13.6437522,87.45994999999999,96.205945,104.95194,113.697935,False,False,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-25,10.375,9.582412,XGBoost,ICU,12,9.582412,10.540653200000001,11.4988944,12.4571356,79.85343333333333,87.83877666666667,95.82412,103.80946333333334,False,False,False,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-26,10.166666666666666,9.369437,XGBoost,ICU,12,9.369437,10.3063807,11.243324399999999,12.1802681,78.07864166666666,85.88650583333333,93.69436999999999,101.50223416666665,False,False,False,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-27,7.583333333333333,8.921191,XGBoost,ICU,12,8.921191,9.8133101,10.7054292,11.597548300000001,74.34325833333334,81.77758416666667,89.21190999999999,96.64623583333335,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-28,7.041666666666667,8.368386,XGBoost,ICU,12,8.368386,9.2052246,10.0420632,10.8789018,69.73655,76.710205,83.68386,90.657515,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-29,8.416666666666666,9.235774,XGBoost,ICU,12,9.235774,10.1593514,11.0829288,12.006506199999999,76.96478333333333,84.66126166666666,92.35773999999999,100.05421833333332,False,False,False,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-30,8.375,8.68376,XGBoost,ICU,12,8.68376,9.552136,10.420511999999999,11.288888,72.36466666666666,79.60113333333334,86.8376,94.07406666666667,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_ICU,2025-12-31,9.666666666666666,9.043089,XGBoost,ICU,12,9.043089,9.9473979,10.8517068,11.7560157,75.359075,82.8949825,90.43089,97.9667975,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-02,17.958333333333332,17.902212,XGBoost,Cardiology Ward,18,17.902212,19.6924332,21.482654399999998,23.2728756,99.45673333333332,109.40240666666668,119.34808,129.2937533333333,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-03,17.833333333333332,17.895193,XGBoost,Cardiology Ward,18,17.895193,19.6847123,21.4742316,23.263750899999998,99.41773888888889,109.35951277777778,119.30128666666666,129.24306055555553,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-04,17.833333333333332,17.882357,XGBoost,Cardiology Ward,18,17.882357,19.6705927,21.458828399999998,23.2470641,99.34642777777776,109.28107055555556,119.21571333333331,129.1503561111111,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-05,17.958333333333332,17.874517,XGBoost,Cardiology Ward,18,17.874517,19.661968700000003,21.4494204,23.236872100000003,99.30287222222222,109.23315944444445,119.16344666666667,129.0937338888889,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-06,17.958333333333332,17.842218,XGBoost,Cardiology Ward,18,17.842218,19.6264398,21.410661599999997,23.1948834,99.12343333333334,109.03577666666666,118.94811999999999,128.8604633333333,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-07,17.666666666666668,17.767805,XGBoost,Cardiology Ward,18,17.767805,19.5445855,21.321365999999998,23.0981465,98.71002777777778,108.58103055555554,118.45203333333332,128.32303611111112,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-08,17.875,17.767502,XGBoost,Cardiology Ward,18,17.767502,19.544252200000003,21.3210024,23.0977526,98.70834444444445,108.5791788888889,118.45001333333333,128.32084777777777,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-09,17.791666666666668,17.873657,XGBoost,Cardiology Ward,18,17.873657,19.661022700000004,21.448388400000002,23.2357541,99.29809444444444,109.2279038888889,119.15771333333333,129.08752277777776,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-10,17.916666666666668,17.654268,XGBoost,Cardiology Ward,18,17.654268,19.4196948,21.1851216,22.9505484,98.07926666666665,107.88719333333331,117.69512,127.50304666666665,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-11,17.916666666666668,17.888327,XGBoost,Cardiology Ward,18,17.888327,19.6771597,21.4659924,23.2548251,99.37959444444444,109.31755388888888,119.25551333333333,129.1934727777778,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-12,17.666666666666668,17.791578,XGBoost,Cardiology Ward,18,17.791578,19.5707358,21.3498936,23.1290514,98.84210000000002,108.72631000000001,118.61052000000001,128.49473,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-13,17.916666666666668,17.711304,XGBoost,Cardiology Ward,18,17.711304,19.4824344,21.253564799999996,23.0246952,98.39613333333332,108.23574666666667,118.07535999999999,127.91497333333332,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-14,17.791666666666668,17.7772,XGBoost,Cardiology Ward,18,17.7772,19.554920000000003,21.33264,23.11036,98.76222222222223,108.63844444444446,118.51466666666668,128.3908888888889,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-15,17.791666666666668,17.691757,XGBoost,Cardiology Ward,18,17.691757,19.4609327,21.2301084,22.9992841,98.28753888888888,108.11629277777779,117.94504666666666,127.77380055555557,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-16,17.75,17.845188,XGBoost,Cardiology Ward,18,17.845188,19.6297068,21.414225599999998,23.198744400000002,99.13993333333333,109.05392666666667,118.96791999999998,128.88191333333333,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-17,17.625,17.796661,XGBoost,Cardiology Ward,18,17.796661,19.5763271,21.3559932,23.1356593,98.87033888888888,108.75737277777777,118.64440666666667,128.53144055555558,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-18,17.916666666666668,17.78173,XGBoost,Cardiology Ward,18,17.78173,19.559903000000002,21.338075999999997,23.116249,98.78738888888888,108.6661277777778,118.54486666666666,128.42360555555555,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-19,17.708333333333332,17.759825,XGBoost,Cardiology Ward,18,17.759825,19.5358075,21.31179,23.0877725,98.66569444444444,108.5322638888889,118.39883333333331,128.26540277777778,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-20,17.833333333333332,17.689394,XGBoost,Cardiology Ward,18,17.689394,19.4583334,21.227272799999998,22.996212200000002,98.27441111111112,108.10185222222222,117.92929333333333,127.75673444444446,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-21,17.75,17.697426,XGBoost,Cardiology Ward,18,17.697426,19.4671686,21.236911199999998,23.006653800000002,98.31903333333334,108.15093666666667,117.98283999999998,127.81474333333334,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-22,17.75,17.74931,XGBoost,Cardiology Ward,18,17.74931,19.524241000000004,21.299172000000002,23.074103,98.60727777777778,108.46800555555558,118.32873333333333,128.18946111111111,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-23,17.916666666666668,17.774483,XGBoost,Cardiology Ward,18,17.774483,19.551931300000003,21.3293796,23.106827900000003,98.74712777777778,108.62184055555556,118.49655333333334,128.3712661111111,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-24,17.833333333333332,17.816864,XGBoost,Cardiology Ward,18,17.816864,19.5985504,21.3802368,23.1619232,98.98257777777776,108.88083555555556,118.77909333333332,128.6773511111111,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-25,17.833333333333332,17.82883,XGBoost,Cardiology Ward,18,17.82883,19.611713,21.394596,23.177479,99.04905555555555,108.95396111111113,118.85886666666667,128.76377222222223,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-26,17.75,17.754038,XGBoost,Cardiology Ward,18,17.754038,19.529441800000004,21.3048456,23.080249400000003,98.63354444444445,108.49689888888892,118.36025333333333,128.2236077777778,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-27,17.833333333333332,17.718903,XGBoost,Cardiology Ward,18,17.718903,19.490793300000004,21.2626836,23.0345739,98.43835000000001,108.28218500000003,118.12601999999998,127.969855,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-28,17.791666666666668,17.789574,XGBoost,Cardiology Ward,18,17.789574,19.568531400000005,21.3474888,23.126446200000004,98.83096666666667,108.71406333333336,118.59716,128.4802566666667,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-29,17.916666666666668,17.903564,XGBoost,Cardiology Ward,18,17.903564,19.6939204,21.4842768,23.2746332,99.46424444444443,109.41066888888888,119.35709333333332,129.30351777777778,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-30,17.875,17.664722,XGBoost,Cardiology Ward,18,17.664722,19.431194200000004,21.1976664,22.964138600000002,98.13734444444445,107.9510788888889,117.76481333333334,127.5785477777778,False,True,True,True
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Cardiology Ward,2025-12-31,17.625,17.61937,XGBoost,Cardiology Ward,18,17.61937,19.381307000000003,21.143244,22.905181000000002,97.8853888888889,107.6739277777778,117.46246666666667,127.25100555555558,False,True,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-02,31.25,26.00272,XGBoost,Oncology Ward,38,26.00272,28.602992000000004,31.203263999999997,33.803536,68.4282105263158,75.27103157894737,82.11385263157894,88.95667368421053,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-03,35.958333333333336,30.578405,XGBoost,Oncology Ward,38,30.578405,33.6362455,36.694086,39.7519265,80.46948684210527,88.51643552631579,96.56338421052631,104.61033289473684,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-04,37.75,32.689713,XGBoost,Oncology Ward,38,32.689713,35.9586843,39.2276556,42.496626899999995,86.02556052631579,94.62811657894737,103.23067263157894,111.83322868421051,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-05,37.875,33.733234,XGBoost,Oncology Ward,38,33.733234,37.10655740000001,40.479880800000004,43.85320420000001,88.77166842105264,97.64883526315792,106.52600210526317,115.40316894736844,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-06,37.25,33.72105,XGBoost,Oncology Ward,38,33.72105,37.093155,40.465259999999994,43.837365,88.7396052631579,97.61356578947368,106.48752631578947,115.36148684210525,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-07,33.583333333333336,34.31233,XGBoost,Oncology Ward,38,34.31233,37.74356300000001,41.174796,44.60602900000001,90.29560526315791,99.32516578947371,108.35472631578949,117.3842868421053,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-08,30.916666666666668,30.920443,XGBoost,Oncology Ward,38,30.920443,34.012487300000004,37.104531599999994,40.1965759,81.36958684210526,89.50654552631579,97.6435042105263,105.78046289473684,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-09,35.25,32.29557,XGBoost,Oncology Ward,38,32.29557,35.525127,38.754684,41.984241,84.98834210526314,93.48717631578947,101.98601052631577,110.4848447368421,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-10,37.54166666666666,32.13716,XGBoost,Oncology Ward,38,32.13716,35.35087600000001,38.564592,41.778308,84.57147368421053,93.02862105263159,101.48576842105264,109.94291578947369,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-11,37.91666666666666,31.963621,XGBoost,Oncology Ward,38,31.963621,35.159983100000005,38.3563452,41.5527073,84.11479210526316,92.52627131578949,100.9377505263158,109.34922973684212,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-12,37.958333333333336,31.948378,XGBoost,Oncology Ward,38,31.948378,35.14321580000001,38.3380536,41.532891400000004,84.07467894736843,92.48214684210528,100.8896147368421,109.29708263157896,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-13,36.0,32.07836,XGBoost,Oncology Ward,38,32.07836,35.286196000000004,38.494032000000004,41.701868000000005,84.41673684210528,92.85841052631581,101.30008421052632,109.74175789473686,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-14,30.20833333333333,31.38773,XGBoost,Oncology Ward,38,31.38773,34.526503000000005,37.665276,40.804049000000006,82.59928947368421,90.85921842105265,99.11914736842104,107.37907631578949,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-15,32.666666666666664,31.921558,XGBoost,Oncology Ward,38,31.921558,35.113713800000006,38.3058696,41.4980254,84.00410000000001,92.40451000000002,100.80492000000001,109.20533000000002,False,False,True,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-16,32.833333333333336,31.234352,XGBoost,Oncology Ward,38,31.234352,34.357787200000004,37.4812224,40.6046576,82.19566315789474,90.41522947368422,98.63479578947369,106.85436210526316,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-17,31.125,29.675583,XGBoost,Oncology Ward,38,29.675583,32.6431413,35.6106996,38.578257900000004,78.0936394736842,85.90300342105263,93.71236736842104,101.52173131578948,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-18,31.75,30.000122,XGBoost,Oncology Ward,38,30.000122,33.000134200000005,36.0001464,39.000158600000006,78.9476894736842,86.84245842105265,94.73722736842105,102.6319963157895,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-19,33.625,30.027071,XGBoost,Oncology Ward,38,30.027071,33.0297781,36.032485199999996,39.0351923,79.01860789473683,86.92046868421053,94.82232947368419,102.7241902631579,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-20,31.666666666666668,29.130043,XGBoost,Oncology Ward,38,29.130043,32.043047300000005,34.9560516,37.8690559,76.65800789473684,84.32380868421055,91.98960947368423,99.65541026315789,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-21,28.83333333333333,30.265312,XGBoost,Oncology Ward,38,30.265312,33.2918432,36.3183744,39.344905600000004,79.64555789473685,87.61011368421053,95.57466947368421,103.5392252631579,False,False,False,True
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-22,31.25,27.278221,XGBoost,Oncology Ward,38,27.278221,30.0060431,32.7338652,35.4616873,71.78479210526315,78.96327131578947,86.14175052631579,93.32022973684211,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-23,29.83333333333333,26.815844,XGBoost,Oncology Ward,38,26.815844,29.4974284,32.179012799999995,34.8605972,70.56801052631579,77.62481157894737,84.68161263157894,91.73841368421053,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-24,25.70833333333333,28.881899,XGBoost,Oncology Ward,38,28.881899,31.770088900000005,34.6582788,37.546468700000005,76.00499736842106,83.60549710526317,91.20599684210525,98.80649657894737,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-25,22.33333333333333,27.343094,XGBoost,Oncology Ward,38,27.343094,30.0774034,32.8117128,35.5460222,71.95551052631579,79.15106157894736,86.34661263157895,93.54216368421054,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-26,20.291666666666668,25.631756,XGBoost,Oncology Ward,38,25.631756,28.1949316,30.758107199999998,33.3212828,67.45198947368421,74.19718842105263,80.94238736842104,87.68758631578947,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-27,22.25,25.419481,XGBoost,Oncology Ward,38,25.419481,27.961429100000004,30.5033772,33.0453253,66.89337105263158,73.58270815789474,80.27204526315789,86.96138236842106,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-28,24.0,23.04677,XGBoost,Oncology Ward,38,23.04677,25.351447,27.656124,29.960801,60.6493947368421,66.71433421052632,72.77927368421052,78.84421315789474,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-29,25.416666666666668,24.010843,XGBoost,Oncology Ward,38,24.010843,26.411927300000002,28.8130116,31.214095900000004,63.18642894736842,69.50507184210527,75.8237147368421,82.14235763157896,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-30,23.08333333333333,23.506056,XGBoost,Oncology Ward,38,23.506056,25.856661600000002,28.2072672,30.557872800000002,61.85804210526315,68.04384631578948,74.2296505263158,80.41545473684211,False,False,False,False
Horizon London Central,HHN-LON-01,HHN-LON-01_Oncology Ward,2025-12-31,22.45833333333333,22.790201,XGBoost,Oncology Ward,38,22.790201,25.0692211,27.3482412,29.6272613,59.97421315789474,65.97163447368422,71.96905578947369,77.96647710526315,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-02,31.166666666666668,27.6131,XGBoost,Oncology Ward,58,27.6131,30.37441,33.13572,35.89703,47.60879310344828,52.3696724137931,57.13055172413794,61.89143103448276,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-03,33.541666666666664,29.893587,XGBoost,Oncology Ward,58,29.893587,32.8829457,35.8723044,38.8616631,51.54066724137931,56.694733965517244,61.84880068965517,67.00286741379311,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-04,32.791666666666664,31.671299,XGBoost,Oncology Ward,58,31.671299,34.838428900000004,38.0055588,41.1726887,54.60568793103449,60.066256724137936,65.52682551724138,70.98739431034483,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-05,34.583333333333336,34.49268,XGBoost,Oncology Ward,58,34.49268,37.941948000000004,41.391216,44.840484000000004,59.470137931034486,65.41715172413794,71.36416551724139,77.31117931034484,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-06,32.75,31.816658,XGBoost,Oncology Ward,58,31.816658,34.9983238,38.1799896,41.361655400000004,54.85630689655172,60.341937586206896,65.82756827586206,71.31319896551724,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-07,31.75,30.173395,XGBoost,Oncology Ward,58,30.173395,33.190734500000005,36.208073999999996,39.2254135,52.023094827586206,57.22540431034484,62.42771379310344,67.63002327586207,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-08,29.83333333333333,28.861439,XGBoost,Oncology Ward,58,28.861439,31.747582900000005,34.6337268,37.519870700000006,49.76110172413794,54.73721189655173,59.71332206896551,64.68943224137932,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-09,28.08333333333333,29.799314,XGBoost,Oncology Ward,58,29.799314,32.7792454,35.7591768,38.7391082,51.37812758620689,56.515940344827584,61.653753103448274,66.79156586206896,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-10,28.416666666666668,31.52794,XGBoost,Oncology Ward,58,31.52794,34.680734,37.833528,40.986322,54.35851724137931,59.79436896551724,65.23022068965517,70.6660724137931,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-11,29.0,32.099434,XGBoost,Oncology Ward,58,32.099434,35.3093774,38.5193208,41.7292642,55.343851724137934,60.878236896551726,66.41262206896552,71.94700724137931,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-12,28.45833333333333,30.767729,XGBoost,Oncology Ward,58,30.767729,33.844501900000004,36.9212748,39.9980477,53.04780862068965,58.35258948275863,63.65737034482758,68.96215120689655,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-13,30.25,30.204987,XGBoost,Oncology Ward,58,30.204987,33.2254857,36.2459844,39.2664831,52.077563793103444,57.28532017241379,62.49307655172414,67.70083293103448,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-14,25.541666666666668,26.192682,XGBoost,Oncology Ward,58,26.192682,28.811950200000005,31.4312184,34.050486600000006,45.15979655172414,49.67577620689656,54.191755862068966,58.70773551724139,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-15,28.666666666666668,23.31738,XGBoost,Oncology Ward,58,23.31738,25.649118,27.980856,30.312594,40.202379310344824,44.22261724137931,48.24285517241379,52.26309310344828,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-16,28.0,24.969975,XGBoost,Oncology Ward,58,24.969975,27.466972500000004,29.96397,32.4609675,43.05168103448276,47.35684913793104,51.66201724137931,55.967185344827584,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-17,27.375,28.011889,XGBoost,Oncology Ward,58,28.011889,30.813077900000003,33.614266799999996,36.4154557,48.29636034482759,53.12599637931035,57.955632413793104,62.785268448275865,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-18,29.875,29.531265,XGBoost,Oncology Ward,58,29.531265,32.4843915,35.437518,38.3906445,50.915974137931045,56.00757155172415,61.09916896551724,66.19076637931035,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-19,28.25,29.397696,XGBoost,Oncology Ward,58,29.397696,32.3374656,35.2772352,38.2170048,50.685682758620686,55.75425103448276,60.82281931034482,65.89138758620689,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-20,25.33333333333333,28.792305,XGBoost,Oncology Ward,58,28.792305,31.6715355,34.550765999999996,37.4299965,49.64190517241379,54.60609568965518,59.57028620689655,64.53447672413793,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-21,21.625,24.574276,XGBoost,Oncology Ward,58,24.574276,27.031703600000004,29.4891312,31.946558800000002,42.369441379310345,46.606385517241385,50.84332965517241,55.08027379310345,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-22,24.916666666666668,22.357695,XGBoost,Oncology Ward,58,22.357695,24.593464500000003,26.829234,29.0650035,38.54775,42.402525000000004,46.2573,50.112075,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-23,25.0,22.38811,XGBoost,Oncology Ward,58,22.38811,24.626921000000003,26.865732,29.104543000000003,38.600189655172414,42.46020862068966,46.3202275862069,50.18024655172414,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-24,27.166666666666668,25.909296,XGBoost,Oncology Ward,58,25.909296,28.500225600000004,31.0911552,33.682084800000005,44.6712,49.13832000000001,53.60544,58.07256000000001,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-25,22.75,25.513906,XGBoost,Oncology Ward,58,25.513906,28.0652966,30.616687199999998,33.1680778,43.989493103448275,48.3884424137931,52.78739172413792,57.18634103448276,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-26,17.708333333333332,24.914183,XGBoost,Oncology Ward,58,24.914183,27.405601300000004,29.8970196,32.3884379,42.95548793103448,47.25103672413794,51.54658551724138,55.842134310344825,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-27,14.541666666666666,23.106464,XGBoost,Oncology Ward,58,23.106464,25.417110400000002,27.727756799999998,30.0384032,39.838731034482755,43.82260413793104,47.806477241379305,51.79035034482759,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-28,14.75,20.142405,XGBoost,Oncology Ward,58,20.142405,22.156645500000003,24.170886,26.185126500000003,34.72828448275862,38.20111293103449,41.67394137931034,45.14676982758621,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-29,17.125,18.111504,XGBoost,Oncology Ward,58,18.111504,19.922654400000003,21.733804799999998,23.5449552,31.226731034482757,34.34940413793104,37.47207724137931,40.59475034482759,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-30,20.20833333333333,17.455902,XGBoost,Oncology Ward,58,17.455902,19.2014922,20.947082399999996,22.692672599999998,30.09638275862069,33.10602103448276,36.115659310344824,39.12529758620689,False,False,False,False
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-31,22.291666666666668,18.194191,XGBoost,Oncology Ward,58,18.194191,20.0136101,21.8330292,23.6524483,31.36929482758621,34.50622431034483,37.643153793103444,40.78008327586207,False,False,False,False
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-02,19.666666666666668,16.235588,XGBoost,Oncology Ward,20,16.235588,17.8591468,19.4827056,21.1062644,81.17794,89.29573400000001,97.413528,105.53132199999999,False,False,False,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-03,19.83333333333333,17.663773,XGBoost,Oncology Ward,20,17.663773,19.4301503,21.1965276,22.962904899999998,88.31886499999999,97.15075150000001,105.98263800000001,114.81452449999998,False,False,True,True
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-04,18.08333333333333,17.746004,XGBoost,Oncology Ward,20,17.746004,19.5206044,21.295204799999997,23.0698052,88.73002,97.603022,106.47602399999998,115.34902600000001,False,False,True,True
