hospital_name,hospital_id,unit,date,actual,predicted,model,planned_staff,actual_staff,safe_ratio_met,beds_per_planned_staff,beds_per_actual_staff,feasibility_flag,historical_safe_ratio,overall_status
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-03,33.541666666666664,29.893587,XGBoost,29,29,True,1.0308133448275862,1.0308133448275862,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-04,32.791666666666664,31.671299,XGBoost,29,29,True,1.0921137586206897,1.0921137586206897,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-05,34.583333333333336,34.49268,XGBoost,29,29,True,1.1894027586206897,1.1894027586206897,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-06,32.75,31.816658,XGBoost,29,29,True,1.0971261379310344,1.0971261379310344,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-07,31.75,30.173395,XGBoost,29,29,True,1.040461896551724,1.040461896551724,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-08,29.83333333333333,28.861439,XGBoost,29,29,True,0.9952220344827587,0.9952220344827587,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-09,28.08333333333333,29.799314,XGBoost,29,29,True,1.0275625517241378,1.0275625517241378,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-10,28.416666666666668,31.52794,XGBoost,29,29,True,1.0871703448275862,1.0871703448275862,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-11,29.0,32.099434,XGBoost,29,29,True,1.1068770344827588,1.1068770344827588,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-12,28.45833333333333,30.767729,XGBoost,29,29,True,1.060956172413793,1.060956172413793,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-13,30.25,30.204987,XGBoost,29,29,True,1.0415512758620689,1.0415512758620689,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-14,25.541666666666668,26.192682,XGBoost,29,29,True,0.9031959310344828,0.9031959310344828,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-15,28.666666666666668,23.31738,XGBoost,29,29,True,0.8040475862068965,0.8040475862068965,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-16,28.0,24.969975,XGBoost,29,29,True,0.8610336206896553,0.8610336206896553,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-17,27.375,28.011889,XGBoost,29,29,True,0.9659272068965518,0.9659272068965518,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-18,29.875,29.531265,XGBoost,29,29,True,1.0183194827586208,1.0183194827586208,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-19,28.25,29.397696,XGBoost,29,29,True,1.0137136551724137,1.0137136551724137,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-20,25.33333333333333,28.792305,XGBoost,29,29,True,0.9928381034482758,0.9928381034482758,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-21,21.625,24.574276,XGBoost,29,29,True,0.8473888275862069,0.8473888275862069,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-22,24.916666666666668,22.357695,XGBoost,29,29,True,0.770955,0.770955,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-23,25.0,22.38811,XGBoost,29,29,True,0.7720037931034484,0.7720037931034484,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-24,27.166666666666668,25.909296,XGBoost,29,29,True,0.893424,0.893424,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-25,22.75,25.513906,XGBoost,29,29,True,0.8797898620689655,0.8797898620689655,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-26,17.708333333333332,24.914183,XGBoost,29,29,True,0.8591097586206897,0.8591097586206897,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-27,14.541666666666666,23.106464,XGBoost,29,29,True,0.7967746206896551,0.7967746206896551,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-28,14.75,20.142405,XGBoost,29,29,True,0.6945656896551724,0.6945656896551724,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-29,17.125,18.111504,XGBoost,29,29,True,0.6245346206896552,0.6245346206896552,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-30,20.20833333333333,17.455902,XGBoost,29,29,True,0.6019276551724138,0.6019276551724138,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Oncology Ward,2025-12-31,22.291666666666668,18.194191,XGBoost,29,29,True,0.6273858965517242,0.6273858965517242,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-02,19.666666666666668,16.235588,XGBoost,10,10,True,1.6235588,1.6235588,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-03,19.83333333333333,17.663773,XGBoost,10,10,True,1.7663772999999998,1.7663772999999998,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-04,18.08333333333333,17.746004,XGBoost,10,10,True,1.7746004,1.7746004,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-05,18.0,18.471794,XGBoost,10,10,True,1.8471794,1.8471794,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-06,19.625,18.969149,XGBoost,10,10,True,1.8969149,1.8969149,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-07,19.83333333333333,19.001205,XGBoost,10,10,True,1.9001204999999999,1.9001204999999999,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-08,19.70833333333333,19.04588,XGBoost,10,10,True,1.904588,1.904588,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-09,19.70833333333333,18.676235,XGBoost,10,10,True,1.8676234999999999,1.8676234999999999,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-10,19.666666666666668,18.449608,XGBoost,10,10,True,1.8449608000000002,1.8449608000000002,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-11,19.416666666666668,19.368397,XGBoost,10,10,True,1.9368397000000002,1.9368397000000002,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-12,19.83333333333333,19.494682,XGBoost,10,10,True,1.9494682,1.9494682,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-13,19.75,19.453865,XGBoost,10,10,True,1.9453865000000001,1.9453865000000001,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-14,19.83333333333333,18.897528,XGBoost,10,10,True,1.8897528000000001,1.8897528000000001,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-15,18.875,18.894905,XGBoost,10,10,True,1.8894905000000002,1.8894905000000002,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-16,17.708333333333332,18.052782,XGBoost,10,10,True,1.8052782,1.8052782,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-17,19.5,18.417122,XGBoost,10,10,True,1.8417122,1.8417122,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-18,19.875,18.883049,XGBoost,10,10,True,1.8883049,1.8883049,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-19,19.375,18.135319,XGBoost,10,10,True,1.8135318999999999,1.8135318999999999,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-20,19.83333333333333,18.20818,XGBoost,10,10,True,1.8208179999999998,1.8208179999999998,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-21,19.541666666666668,17.880487,XGBoost,10,10,True,1.7880486999999998,1.7880486999999998,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-22,19.83333333333333,18.651188,XGBoost,10,10,True,1.8651188,1.8651188,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-23,18.041666666666668,18.766481,XGBoost,10,10,True,1.8766481,1.8766481,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-24,18.166666666666668,18.114458,XGBoost,10,10,True,1.8114458,1.8114458,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-25,17.125,17.075655,XGBoost,10,10,True,1.7075655,1.7075655,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-26,14.708333333333334,16.938032,XGBoost,10,10,True,1.6938032,1.6938032,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-27,17.375,15.552436,XGBoost,10,10,True,1.5552436,1.5552436,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-28,17.75,15.087979,XGBoost,10,10,True,1.5087979,1.5087979,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-29,18.33333333333333,16.065033,XGBoost,10,10,True,1.6065033,1.6065033,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-30,19.875,16.542786,XGBoost,10,10,True,1.6542786,1.6542786,Safe,Historically Safe,Operationally Feasible
Horizon Manchester,HHN-MAN-01,HHN-MAN-01_Oncology Ward,2025-12-31,19.625,17.042555,XGBoost,10,10,True,1.7042555,1.7042555,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-02,0.5833333333333334,0.5493832,XGBoost,1,1,True,0.5493832,0.5493832,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-03,0.375,0.51530105,XGBoost,1,1,True,0.51530105,0.51530105,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-04,0.2083333333333333,0.58412397,XGBoost,1,1,True,0.58412397,0.58412397,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-05,0.2083333333333333,0.40890333,XGBoost,1,1,True,0.40890333,0.40890333,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-06,0.0,0.022760382,XGBoost,1,1,True,0.022760382,0.022760382,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-07,0.1666666666666666,0.21720892,XGBoost,1,1,True,0.21720892,0.21720892,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-08,0.4166666666666667,0.42108613,XGBoost,1,1,True,0.42108613,0.42108613,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-09,0.5833333333333334,0.52218217,XGBoost,1,1,True,0.52218217,0.52218217,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-10,0.9583333333333334,0.5858852,XGBoost,1,1,True,0.5858852,0.5858852,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-11,0.4583333333333333,0.6444116,XGBoost,1,1,True,0.6444116,0.6444116,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-12,0.1666666666666666,0.4780247,XGBoost,1,1,True,0.4780247,0.4780247,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-13,0.3333333333333333,0.22612286,XGBoost,1,1,True,0.22612286,0.22612286,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-14,0.0,0.036007795,XGBoost,1,1,True,0.036007795,0.036007795,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-15,0.1666666666666666,0.48261815,XGBoost,1,1,True,0.48261815,0.48261815,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-16,0.2083333333333333,0.66478246,XGBoost,1,1,True,0.66478246,0.66478246,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-17,0.7916666666666666,0.51504564,XGBoost,1,1,True,0.51504564,0.51504564,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-18,0.5833333333333334,0.63859034,XGBoost,1,1,True,0.63859034,0.63859034,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-19,0.5833333333333334,0.4394084,XGBoost,1,1,True,0.4394084,0.4394084,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-20,0.4583333333333333,0.4168864,XGBoost,1,1,True,0.4168864,0.4168864,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-21,0.5833333333333334,0.39443666,XGBoost,1,1,True,0.39443666,0.39443666,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-22,0.0,0.071643755,XGBoost,1,1,True,0.071643755,0.071643755,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-23,0.0,0.10920861,XGBoost,1,1,True,0.10920861,0.10920861,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-24,0.2083333333333333,0.71498704,XGBoost,1,1,True,0.71498704,0.71498704,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-25,0.0,0.061445333,XGBoost,1,1,True,0.061445333,0.061445333,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-26,0.0,0.055786178,XGBoost,1,1,True,0.055786178,0.055786178,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-27,0.25,0.43842036,XGBoost,1,1,True,0.43842036,0.43842036,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-28,0.5416666666666666,0.4312098,XGBoost,1,1,True,0.4312098,0.4312098,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-29,0.125,0.2055831,XGBoost,1,1,True,0.2055831,0.2055831,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-30,0.1666666666666666,0.2738751,XGBoost,1,1,True,0.2738751,0.2738751,Safe,Historically Safe,Operationally Feasible
Horizon Birmingham,HHN-BIR-01,HHN-BIR-01_Day Case Unit,2025-12-31,0.2083333333333333,0.3540682,XGBoost,1,1,True,0.3540682,0.3540682,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-02,0.4166666666666667,0.31339955,XGBoost,1,1,True,0.31339955,0.31339955,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-03,0.125,0.03843531,XGBoost,1,1,True,0.03843531,0.03843531,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-04,0.2083333333333333,0.31259036,XGBoost,1,1,True,0.31259036,0.31259036,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-05,0.4583333333333333,0.37555733,XGBoost,1,1,True,0.37555733,0.37555733,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-06,0.125,0.13683929,XGBoost,1,1,True,0.13683929,0.13683929,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-07,0.0,0.020084249,XGBoost,1,1,True,0.020084249,0.020084249,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-08,0.4166666666666667,0.27195233,XGBoost,1,1,True,0.27195233,0.27195233,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-09,0.2083333333333333,0.4257637,XGBoost,1,1,True,0.4257637,0.4257637,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-10,0.2916666666666667,0.33353707,XGBoost,1,1,True,0.33353707,0.33353707,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-11,0.375,0.39626506,XGBoost,1,1,True,0.39626506,0.39626506,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-12,0.7083333333333334,0.43655258,XGBoost,1,1,True,0.43655258,0.43655258,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-13,0.4166666666666667,0.33848107,XGBoost,1,1,True,0.33848107,0.33848107,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-14,0.4166666666666667,0.40979323,XGBoost,1,1,True,0.40979323,0.40979323,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-15,0.0,0.16747676,XGBoost,1,1,True,0.16747676,0.16747676,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-16,0.0,0.1898344,XGBoost,1,1,True,0.1898344,0.1898344,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-17,0.25,0.47991005,XGBoost,1,1,True,0.47991005,0.47991005,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-18,0.125,0.46669346,XGBoost,1,1,True,0.46669346,0.46669346,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-19,0.2083333333333333,0.10791741,XGBoost,1,1,True,0.10791741,0.10791741,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-20,0.2083333333333333,0.26377207,XGBoost,1,1,True,0.26377207,0.26377207,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-21,0.5416666666666666,0.18379602,XGBoost,1,1,True,0.18379602,0.18379602,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-22,0.875,0.45386678,XGBoost,1,1,True,0.45386678,0.45386678,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-23,0.2083333333333333,0.4388296,XGBoost,1,1,True,0.4388296,0.4388296,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-24,0.0,0.16563083,XGBoost,1,1,True,0.16563083,0.16563083,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-25,0.0833333333333333,0.3315764,XGBoost,1,1,True,0.3315764,0.3315764,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-26,0.5,0.37892088,XGBoost,1,1,True,0.37892088,0.37892088,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-27,0.0416666666666666,0.22132686,XGBoost,1,1,True,0.22132686,0.22132686,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-28,0.375,0.28481737,XGBoost,1,1,True,0.28481737,0.28481737,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-29,0.75,0.52995896,XGBoost,1,1,True,0.52995896,0.52995896,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-30,0.5,0.41963714,XGBoost,1,1,True,0.41963714,0.41963714,Safe,Historically Safe,Operationally Feasible
Horizon Edinburgh,HHN-EDI-01,HHN-EDI-01_Day Case Unit,2025-12-31,0.2916666666666667,0.6321631,XGBoost,1,1,True,0.6321631,0.6321631,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-02,1.0416666666666667,0.8912519,XGBoost,1,1,True,0.8912519,0.8912519,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-03,0.75,0.7251873,XGBoost,1,1,True,0.7251873,0.7251873,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-04,0.5833333333333334,0.9350784,XGBoost,1,1,True,0.9350784,0.9350784,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-05,0.5833333333333334,0.92663634,XGBoost,1,1,True,0.92663634,0.92663634,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-06,0.2083333333333333,0.34587082,XGBoost,1,1,True,0.34587082,0.34587082,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-07,0.375,0.33957908,XGBoost,1,1,True,0.33957908,0.33957908,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-08,0.4166666666666667,0.63772935,XGBoost,1,1,True,0.63772935,0.63772935,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-09,0.0,0.20976727,XGBoost,1,1,True,0.20976727,0.20976727,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-10,0.75,0.5315829,XGBoost,1,1,True,0.5315829,0.5315829,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-11,1.5416666666666667,0.71859974,XGBoost,1,1,True,0.71859974,0.71859974,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-12,0.5,0.5548184,XGBoost,1,1,True,0.5548184,0.5548184,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-13,0.0,0.06818134,XGBoost,1,1,True,0.06818134,0.06818134,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-14,0.5416666666666666,0.38475192,XGBoost,1,1,True,0.38475192,0.38475192,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-15,0.4166666666666667,0.5158738,XGBoost,1,1,True,0.5158738,0.5158738,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-16,0.875,0.7675803,XGBoost,1,1,True,0.7675803,0.7675803,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-17,0.2083333333333333,0.6879662,XGBoost,1,1,True,0.6879662,0.6879662,Safe,Historically Safe,Operationally Feasible
Horizon London Riverside,HHN-LON-02,HHN-LON-02_Day Case Unit,2025-12-18,0.2916666666666667,0.3178268,XGBoost,1,1,True,0.3178268,0.3178268,Safe,Historically Safe,Operationally Feasible
